siteID,plotID,plotType,coarseRootNPercent,fineRootNPercent,litterNPercent,taxonID,foliarNPercent,horizon,soilNPercent
SERC,SERC_002,distributed,NA,NA,NA,LIST2,1.3,M,0.14
SERC,SERC_002,distributed,NA,NA,NA,LITU,1.4,M,0.14
SERC,SERC_002,distributed,NA,NA,NA,QUAL,1.9,M,0.14
SERC,SERC_003,distributed,NA,NA,NA,FAGR,1.8,M,0.10333333333333333
SERC,SERC_003,distributed,NA,NA,NA,LIST2,1.3,M,0.10333333333333333
SERC,SERC_003,distributed,NA,NA,NA,LITU,2.1,M,0.10333333333333333
SERC,SERC_003,distributed,NA,NA,NA,NA,1.2,M,0.10333333333333333
SERC,SERC_005,distributed,NA,NA,NA,FAGR,1.85,M,0.19
SERC,SERC_005,distributed,NA,NA,NA,LITU,2.4,M,0.19
SERC,SERC_005,distributed,NA,NA,NA,QUAL,1.9,M,0.19
SERC,SERC_006,distributed,NA,NA,NA,LIST2,1.2,NA,NA
SERC,SERC_006,distributed,NA,NA,NA,LITU,2.1,NA,NA
SERC,SERC_006,distributed,NA,NA,NA,PRSES,2.4,NA,NA
SERC,SERC_007,distributed,NA,NA,NA,NA,4.3,M,0.10333333333333333
SERC,SERC_008,distributed,NA,NA,NA,NA,4,NA,NA
SERC,SERC_009,distributed,NA,NA,NA,CATO6,1.7,NA,NA
SERC,SERC_009,distributed,NA,NA,NA,FAGR,2.4,NA,NA
SERC,SERC_009,distributed,NA,NA,NA,LITU,1.9,NA,NA
SERC,SERC_044,tower,NA,NA,NA,ACRU,1.4,M,0.12333333333333334
SERC,SERC_044,tower,NA,NA,NA,LIST2,1.5,M,0.12333333333333334
SERC,SERC_044,tower,NA,NA,NA,LITU,2.7,M,0.12333333333333334
SERC,SERC_045,tower,NA,NA,NA,ACRU,1.1,M,0.15666666666666668
SERC,SERC_045,tower,NA,NA,NA,CATO6,2.8,M,0.15666666666666668
SERC,SERC_045,tower,NA,NA,NA,FAGR,1.2,M,0.15666666666666668
SERC,SERC_047,tower,NA,NA,NA,CATO6,1.7,M,0.12
SERC,SERC_047,tower,NA,NA,NA,LITU,2,M,0.12
SERC,SERC_047,tower,NA,NA,NA,QUAL,1.9,M,0.12
SERC,SERC_049,tower,NA,NA,NA,FAGR,1.8,M,0.10666666666666666
SERC,SERC_049,tower,NA,NA,NA,LIST2,1.3,M,0.10666666666666666
SERC,SERC_049,tower,NA,NA,NA,QUAL,1.7,M,0.10666666666666666
SOAP,SOAP_001,distributed,NA,NA,NA,CEIN3,2.325,M,0.16666666666666666
SOAP,SOAP_001,distributed,NA,NA,NA,CEMOG,2.14,M,0.16666666666666666
SOAP,SOAP_002,distributed,NA,NA,NA,CADE27,1.08,M,0.18666666666666668
SOAP,SOAP_002,distributed,NA,NA,NA,NA,1.3900000000000001,M,0.18666666666666668
SOAP,SOAP_003,distributed,NA,NA,NA,NA,0.57,M,0.09666666666666666
SOAP,SOAP_004,distributed,NA,NA,NA,CEIN3,3.05,M,0.185
SOAP,SOAP_004,distributed,NA,NA,NA,CEIN3,3.05,O,0.24
SOAP,SOAP_004,distributed,NA,NA,NA,PIPO,1.24,M,0.185
SOAP,SOAP_004,distributed,NA,NA,NA,PIPO,1.24,O,0.24
SOAP,SOAP_005,distributed,NA,NA,NA,CADE27,1.49,M,0.13666666666666666
SOAP,SOAP_005,distributed,NA,NA,NA,QUCH2,1.14,M,0.13666666666666666
SOAP,SOAP_005,distributed,NA,NA,NA,QUKE,2,M,0.13666666666666666
SOAP,SOAP_006,distributed,NA,NA,NA,NA,1.97,NA,NA
SOAP,SOAP_007,distributed,NA,NA,NA,NA,1.4449999999999998,NA,NA
SOAP,SOAP_008,distributed,NA,NA,NA,NA,1.44,NA,NA
SOAP,SOAP_009,distributed,NA,NA,NA,CEMOG,1.97,NA,NA
SOAP,SOAP_009,distributed,NA,NA,NA,QUCH2,1.2,NA,NA
SOAP,SOAP_011,distributed,NA,NA,NA,CONU4,1.7733333333333332,NA,NA
STEI,STEI_001,distributed,NA,NA,NA,ACSA3,1.61,M,0.7566666666666666
STEI,STEI_001,distributed,NA,NA,NA,OSVI,2.25,M,0.7566666666666666
STEI,STEI_001,distributed,NA,NA,NA,TIAM,2.66,M,0.7566666666666666
STEI,STEI_002,distributed,NA,NA,NA,ACSA3,1.79,M,0.14
STEI,STEI_002,distributed,NA,NA,NA,OSVI,2.48,M,0.14
STEI,STEI_003,distributed,NA,NA,NA,ACRU,1.74,M,0.12666666666666665
STEI,STEI_003,distributed,NA,NA,NA,ACSA3,1.51,M,0.12666666666666665
STEI,STEI_003,distributed,NA,NA,NA,POTR5,2.49,M,0.12666666666666665
STEI,STEI_004,distributed,NA,NA,NA,FRPE,2.07,M,0.16333333333333333
STEI,STEI_004,distributed,NA,NA,NA,POGR4,2.4699999999999998,M,0.16333333333333333
STEI,STEI_005,distributed,NA,NA,NA,QURU,2.56,NA,NA
STEI,STEI_006,distributed,NA,NA,NA,BEPA,2.11,NA,NA
STEI,STEI_006,distributed,NA,NA,NA,FRPE,2.18,NA,NA
STEI,STEI_006,distributed,NA,NA,NA,POTR5,2.54,NA,NA
STEI,STEI_007,distributed,NA,NA,NA,ACSA3,1.91,NA,NA
STEI,STEI_007,distributed,NA,NA,NA,FRPE,2.02,NA,NA
STEI,STEI_007,distributed,NA,NA,NA,QURU,2.71,NA,NA
STEI,STEI_008,distributed,NA,NA,NA,ABBA,1.56,M,0.09
STEI,STEI_008,distributed,NA,NA,NA,PINUS,1.11,M,0.09
STEI,STEI_008,distributed,NA,NA,NA,QUMA2,2.68,M,0.09
STEI,STEI_009,distributed,NA,NA,NA,BEPA,2.28,NA,NA
STEI,STEI_009,distributed,NA,NA,NA,OSVI,1.93,NA,NA
STEI,STEI_009,distributed,NA,NA,NA,TIAM,2.55,NA,NA
STEI,STEI_021,distributed,NA,NA,NA,ALNUS,2.7275,M,1.74
STEI,STEI_021,distributed,NA,NA,NA,ALNUS,2.7275,O,2.4050000000000002
STER,STER_006,distributed,NA,NA,NA,NA,1.5,M,0.10333333333333333
STER,STER_018,distributed,NA,NA,NA,NA,1.96,NA,NA
STER,STER_027,distributed,NA,NA,NA,NA,0.63,M,0.09
STER,STER_028,distributed,NA,NA,NA,NA,1.03,M,0.09333333333333334
STER,STER_029,distributed,NA,NA,NA,NA,1.01,M,0.08
STER,STER_031,distributed,NA,NA,NA,NA,0.6599999999999999,M,0.08333333333333333
STER,STER_032,distributed,NA,NA,NA,NA,1.55,NA,NA
STER,STER_033,distributed,NA,NA,NA,NA,2.27,NA,NA
STER,STER_034,distributed,NA,NA,NA,NA,0.72,NA,NA
STER,STER_035,distributed,NA,NA,NA,NA,0.82,NA,NA
TALL,TALL_001,distributed,NA,NA,NA,NYSY,1.2466666666666666,M,0.09
TALL,TALL_001,distributed,NA,NA,NA,NYSY,1.2466666666666666,O,0.26666666666666666
TALL,TALL_002,distributed,NA,NA,NA,LIST2,1.63,M,0.05333333333333334
TALL,TALL_002,distributed,NA,NA,NA,PITA,1.45,M,0.05333333333333334
TALL,TALL_002,distributed,NA,NA,NA,QUMO4,1.91,M,0.05333333333333334
TALL,TALL_003,distributed,NA,NA,NA,LIST2,1.58,M,0.05666666666666667
TALL,TALL_003,distributed,NA,NA,NA,QUFA,1.8,M,0.05666666666666667
TALL,TALL_004,distributed,NA,NA,NA,PIPA2,0.845,M,0.03666666666666667
TALL,TALL_004,distributed,NA,NA,NA,PITA,1.12,M,0.03666666666666667
TALL,TALL_005,distributed,NA,NA,NA,PIPA2,0.7749999999999999,NA,NA
TALL,TALL_005,distributed,NA,NA,NA,QUFA,1.66,NA,NA
TALL,TALL_006,distributed,NA,NA,NA,LIST2,1.57,M,0.04666666666666667
TALL,TALL_006,distributed,NA,NA,NA,QUFA,1.5299999999999998,M,0.04666666666666667
TALL,TALL_007,distributed,NA,NA,NA,LITU,2.78,M,0.056666666666666664
TALL,TALL_007,distributed,NA,NA,NA,LITU,2.78,O,0.3
TALL,TALL_007,distributed,NA,NA,NA,PIPA2,0.575,M,0.056666666666666664
TALL,TALL_007,distributed,NA,NA,NA,PIPA2,0.575,O,0.3
TALL,TALL_007,distributed,NA,NA,NA,QUAL,1.52,M,0.056666666666666664
TALL,TALL_007,distributed,NA,NA,NA,QUAL,1.52,O,0.3
TALL,TALL_008,distributed,NA,NA,NA,QUAL,1.605,NA,NA
TALL,TALL_008,distributed,NA,NA,NA,QUMO4,1.665,NA,NA
TALL,TALL_009,distributed,NA,NA,NA,LIST2,1.63,NA,NA
TALL,TALL_009,distributed,NA,NA,NA,QUAL,1.68,NA,NA
TALL,TALL_013,distributed,NA,NA,NA,NYSY,1.39,NA,NA
TALL,TALL_013,distributed,NA,NA,NA,PIPA2,0.73,NA,NA
TOOL,TOOL_001,distributed,NA,NA,NA,NA,2.09,M,0.7050000000000001
TOOL,TOOL_001,distributed,NA,NA,NA,NA,2.09,O,1.2933333333333334
TOOL,TOOL_002,distributed,NA,NA,NA,NA,1.85,M,0.385
TOOL,TOOL_002,distributed,NA,NA,NA,NA,1.85,O,2.0733333333333333
TOOL,TOOL_003,distributed,NA,NA,NA,NA,2.1,O,1.97
TOOL,TOOL_004,distributed,NA,NA,NA,NA,1.86,M,0.18
TOOL,TOOL_004,distributed,NA,NA,NA,NA,1.86,O,1.47
TOOL,TOOL_005,distributed,NA,NA,NA,NA,2.45,M,0.31333333333333335
TOOL,TOOL_005,distributed,NA,NA,NA,NA,2.45,O,1.3299999999999998
TOOL,TOOL_006,distributed,NA,NA,NA,NA,1.98,M,0.32
TOOL,TOOL_006,distributed,NA,NA,NA,NA,1.98,O,1.8733333333333333
TOOL,TOOL_009,distributed,NA,NA,NA,NA,2.01,NA,NA
TOOL,TOOL_010,distributed,NA,NA,NA,NA,2.08,NA,NA
TOOL,TOOL_011,distributed,NA,NA,NA,NA,2.17,NA,NA
TOOL,TOOL_012,distributed,NA,NA,NA,NA,2.17,NA,NA
TOOL,TOOL_013,distributed,NA,NA,NA,NA,1.775,NA,NA
TOOL,TOOL_014,distributed,NA,NA,NA,NA,2.55,NA,NA
TOOL,TOOL_016,distributed,NA,NA,NA,NA,2,NA,NA
TOOL,TOOL_017,distributed,NA,NA,NA,NA,2.39,NA,NA
UKFS,UKFS_001,distributed,NA,NA,NA,CAOV2,2.32,M,0.38
UKFS,UKFS_001,distributed,NA,NA,NA,JUNI,2.89,M,0.38
UKFS,UKFS_001,distributed,NA,NA,NA,ULAM,2.59,M,0.38
UKFS,UKFS_002,distributed,NA,NA,NA,CEOC,3.2,M,0.38666666666666666
UKFS,UKFS_002,distributed,NA,NA,NA,MAPO,2.99,M,0.38666666666666666
UKFS,UKFS_002,distributed,NA,NA,NA,ULAM,2.65,M,0.38666666666666666
UKFS,UKFS_003,distributed,NA,NA,NA,MAPO,2.94,M,0.23333333333333334
UKFS,UKFS_003,distributed,NA,NA,NA,MOAL,3.07,M,0.23333333333333334
UKFS,UKFS_003,distributed,NA,NA,NA,ULAM,2.215,M,0.23333333333333334
UKFS,UKFS_004,distributed,NA,NA,NA,FRAXI,2,M,0.29000000000000004
UKFS,UKFS_004,distributed,NA,NA,NA,MAPO,2.89,M,0.29000000000000004
UKFS,UKFS_004,distributed,NA,NA,NA,QUMU,2.36,M,0.29000000000000004
UKFS,UKFS_005,distributed,NA,NA,NA,CAOV2,2.17,M,0.2866666666666667
UKFS,UKFS_005,distributed,NA,NA,NA,QURU,2.45,M,0.2866666666666667
UKFS,UKFS_005,distributed,NA,NA,NA,ULAM,2.22,M,0.2866666666666667
UKFS,UKFS_006,distributed,NA,NA,NA,CECA4,2.7,NA,NA
UKFS,UKFS_006,distributed,NA,NA,NA,JUNI,2.82,NA,NA
UKFS,UKFS_006,distributed,NA,NA,NA,MAPO,2.625,NA,NA
UKFS,UKFS_007,distributed,NA,NA,NA,JUNI,2.96,NA,NA
UKFS,UKFS_007,distributed,NA,NA,NA,QUMU,2.96,NA,NA
UKFS,UKFS_007,distributed,NA,NA,NA,ULAM,2.53,NA,NA
UKFS,UKFS_008,distributed,NA,NA,NA,CAOV2,2.57,NA,NA
UKFS,UKFS_008,distributed,NA,NA,NA,CECA4,3.08,NA,NA
UKFS,UKFS_008,distributed,NA,NA,NA,CEOC,3.52,NA,NA
UKFS,UKFS_009,distributed,NA,NA,NA,NA,1.16,M,0.15
UKFS,UKFS_010,distributed,NA,NA,NA,JUNI,2.34,NA,NA
UKFS,UKFS_010,distributed,NA,NA,NA,QUMU,2.37,NA,NA
UKFS,UKFS_010,distributed,NA,NA,NA,ULAM,1.46,NA,NA
WOOD,WOOD_001,distributed,NA,NA,NA,NA,0.8,NA,NA
WOOD,WOOD_002,distributed,NA,NA,NA,NA,1.2,NA,NA
WOOD,WOOD_003,distributed,NA,NA,NA,NA,1.1,NA,NA
WOOD,WOOD_004,distributed,NA,NA,NA,NA,1.1,NA,NA
WOOD,WOOD_005,distributed,NA,NA,NA,NA,1.6,NA,NA
WOOD,WOOD_006,distributed,NA,NA,NA,NA,1.3,NA,NA
WOOD,WOOD_007,distributed,NA,NA,NA,NA,1.2,NA,NA
WOOD,WOOD_008,distributed,NA,NA,NA,NA,1,NA,NA
WOOD,WOOD_009,distributed,NA,NA,NA,NA,1.2,NA,NA
WOOD,WOOD_010,distributed,NA,NA,NA,NA,1.3,NA,NA
WOOD,WOOD_021,distributed,NA,NA,NA,NA,2.5,NA,NA
WOOD,WOOD_022,distributed,NA,NA,NA,NA,1.5,NA,NA
WOOD,WOOD_023,distributed,NA,NA,NA,NA,2.6,NA,NA
WOOD,WOOD_024,distributed,NA,NA,NA,NA,1.4,NA,NA
WOOD,WOOD_025,distributed,NA,NA,NA,NA,1.9,NA,NA
WOOD,WOOD_027,distributed,NA,NA,NA,NA,1,NA,NA
HEAL,HEAL_001,distributed,NA,NA,NA,NA,NA,O,1.3233333333333333
HEAL,HEAL_004,distributed,NA,NA,NA,NA,NA,O,1.5366666666666666
HEAL,HEAL_005,distributed,NA,NA,NA,NA,NA,O,0.9633333333333334
HEAL,HEAL_010,distributed,NA,NA,NA,NA,NA,M,0.13
HEAL,HEAL_010,distributed,NA,NA,NA,NA,NA,O,1.185
HEAL,HEAL_011,distributed,NA,NA,NA,NA,NA,O,1.0466666666666666
HEAL,HEAL_025,distributed,NA,NA,NA,NA,NA,O,1.2033333333333334
HEAL,HEAL_045,tower,NA,NA,NA,NA,NA,O,1.3666666666666667
HEAL,HEAL_046,tower,NA,NA,NA,NA,NA,O,0.9866666666666667
HEAL,HEAL_047,tower,NA,NA,NA,NA,NA,O,1.06
HEAL,HEAL_048,tower,NA,NA,NA,NA,NA,O,1.1833333333333333
ONAQ,ONAQ_002,distributed,NA,NA,NA,NA,NA,M,0.07666666666666666
ONAQ,ONAQ_003,distributed,NA,NA,NA,NA,NA,M,0.11
ONAQ,ONAQ_004,distributed,NA,NA,NA,NA,NA,M,0.11333333333333333
ONAQ,ONAQ_005,distributed,NA,NA,NA,NA,NA,M,0.08
ONAQ,ONAQ_008,distributed,NA,NA,NA,NA,NA,M,0.18333333333333332
ONAQ,ONAQ_010,distributed,NA,NA,NA,NA,NA,M,0.26
ORNL,ORNL_029,distributed,NA,NA,NA,NA,NA,M,0.14333333333333334
ORNL,ORNL_029,distributed,NA,NA,NA,NA,NA,O,0.32666666666666666
SCBI,SCBI_012,distributed,NA,NA,NA,NA,NA,M,0.20333333333333334
SERC,SERC_004,distributed,NA,NA,NA,NA,NA,M,0.13666666666666666
SRER,SRER_001,distributed,NA,NA,NA,NA,NA,M,0.07666666666666666
SRER,SRER_002,distributed,NA,NA,NA,NA,NA,M,0.03333333333333333
SRER,SRER_003,distributed,NA,NA,NA,NA,NA,M,0.023333333333333334
SRER,SRER_004,distributed,NA,NA,NA,NA,NA,M,0.08333333333333333
SRER,SRER_005,distributed,NA,NA,NA,NA,NA,M,0.09
SRER,SRER_006,distributed,NA,NA,NA,NA,NA,M,0.043333333333333335
SRER,SRER_043,tower,NA,NA,NA,NA,NA,M,0.04
SRER,SRER_047,tower,NA,NA,NA,NA,NA,M,0.043333333333333335
SRER,SRER_052,tower,NA,NA,NA,NA,NA,M,0.03666666666666667
SRER,SRER_053,tower,NA,NA,NA,NA,NA,M,0.04
STER,STER_026,distributed,NA,NA,NA,NA,NA,M,0.10333333333333333
