"uid","namedLocation","domainID","siteID","plotID","plotType","collectDate","samplingProtocolVersion","sampleID","sampleCode","kclSampleID","kclSampleCode","incubationPairID","nTransBoutType","incubationLength","extractionStartDate","kclReferenceID","soilFreshMass","kclVolume","extractionEndDate","sampleCondition","remarks","processedBy","recordedBy","dataQF"
"a04f98e2-80b0-4155-aedd-7a09e1ef7051","BONA_009.basePlot.bgc","D19","BONA","BONA_009","distributed","2019-08-29T03:20Z","NEON.DOC.014048vL","BONA_009-M-2.5-24.5-20190828","A00000100802","BONA_009-M-2.5-24.5-20190828-KCL","B00000046757","BONA_009-M-2.5-24.5","tInitial",0,"2019-08-29T22:09Z","BONA-20190829-BRef1",9.99,100,"2019-08-30T00Z","OK",NA,"0000-0002-2117-4697","0000-0002-3132-1658",NA
"04ce5dd2-081b-4ddf-ac8e-c33217497462","BONA_084.basePlot.bgc","D19","BONA","BONA_084","tower","2019-08-30T11:30Z","NEON.DOC.014048vL","BONA_084-M-5-10.5-20190830","A00000100816","BONA_084-M-5-10.5-20190830-KCL","B00000046787","BONA_084-M-5-10.5","tInitial",0,"2019-08-31T20:44Z","BONA-20190831-BRef1",10.01,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"714c4537-6595-4f85-a3aa-fdabe91d023f","BONA_084.basePlot.bgc","D19","BONA","BONA_084","tower","2019-08-30T11:30Z","NEON.DOC.014048vL","BONA_084-O-5-10.5-20190830","A00000103283","BONA_084-O-5-10.5-20190830-KCL","B00000046790","BONA_084-O-5-10.5","tInitial",0,"2019-08-31T20:34Z","BONA-20190831-BRef1",10.09,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"6c9239e7-5935-42d9-9c36-173b4fdbeaab","BONA_001.basePlot.bgc","D19","BONA","BONA_001","distributed","2019-08-30T19:00Z","NEON.DOC.014048vL","BONA_001-M-26-4.5-20190830","A00000100790","BONA_001-M-26-4.5-20190830-KCL","B00000046733","BONA_001-M-26-4.5","tInitial",0,"2019-08-31T20:48Z","BONA-20190831-BRef1",10.06,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"e2012f25-51ab-4a66-b46f-ea702818f4a0","BONA_001.basePlot.bgc","D19","BONA","BONA_001","distributed","2019-08-30T19:00Z","NEON.DOC.014048vL","BONA_001-O-26-4.5-20190830","A00000103285","BONA_001-O-26-4.5-20190830-KCL","B00000046732","BONA_001-O-26-4.5","tInitial",0,"2019-08-31T20:15Z","BONA-20190831-BRef1",10.04,100,"2019-08-31T22Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"870966f4-ad06-4ae3-8763-5a0ce6d23f2a","BONA_004.basePlot.bgc","D19","BONA","BONA_004","distributed","2019-08-30T19:09Z","NEON.DOC.014048vL","BONA_004-O-13.5-32.5-20190830","A00000100653","BONA_004-O-13.5-32.5-20190830-KCL","B00000046746","BONA_004-O-13.5-32.5","tInitial",0,"2019-08-31T20:24Z","BONA-20190831-BRef1",10.04,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"24a205a8-9a15-4857-a1f3-182456b1e2ca","BONA_004.basePlot.bgc","D19","BONA","BONA_004","distributed","2019-08-30T19:09Z","NEON.DOC.014048vL","BONA_004-M-13.5-32.5-20190830","A00000100795","BONA_004-M-13.5-32.5-20190830-KCL","B00000046745","BONA_004-M-13.5-32.5","tInitial",0,"2019-08-31T20:31Z","BONA-20190831-BRef1",10.01,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"9ac9e892-b2b3-4036-982a-92680eae493c","BONA_004.basePlot.bgc","D19","BONA","BONA_004","distributed","2019-08-30T20:06Z","NEON.DOC.014048vL","BONA_004-M-17-6.5-20190830","A00000100796","BONA_004-M-17-6.5-20190830-KCL","B00000046747","BONA_004-M-17-6.5","tInitial",0,"2019-08-31T20:33Z","BONA-20190831-BRef1",9.92,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"d4c18762-a329-4451-a5c7-3ac805487767","BONA_004.basePlot.bgc","D19","BONA","BONA_004","distributed","2019-08-30T20:06Z","NEON.DOC.014048vL","BONA_004-O-17-6.5-20190830","A00000100669","BONA_004-O-17-6.5-20190830-KCL","B00000046744","BONA_004-O-17-6.5","tInitial",0,"2019-08-31T20:21Z","BONA-20190831-BRef1",9.94,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"152db398-4bf7-43b5-abf6-07425224a6c3","BONA_001.basePlot.bgc","D19","BONA","BONA_001","distributed","2019-08-30T20:07Z","NEON.DOC.014048vL","BONA_001-M-28-37.5-20190830","A00000100788","BONA_001-M-28-37.5-20190830-KCL","B00000046735","BONA_001-M-28-37.5","tInitial",0,"2019-08-31T20:45Z","BONA-20190831-BRef1",10.06,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"dfe07068-579a-455f-8d41-9b2e899af0e1","BONA_001.basePlot.bgc","D19","BONA","BONA_001","distributed","2019-08-30T20:07Z","NEON.DOC.014048vL","BONA_001-O-28-37.5-20190830","A00000103286","BONA_001-O-28-37.5-20190830-KCL","B00000046736","BONA_001-O-28-37.5","tInitial",0,"2019-08-31T20:20Z","BONA-20190831-BRef1",10.06,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"0b2576f8-d637-4fbf-88c8-c94edc130db1","BONA_004.basePlot.bgc","D19","BONA","BONA_004","distributed","2019-08-30T20:52Z","NEON.DOC.014048vL","BONA_004-M-23.5-6.5-20190830","A00000100794","BONA_004-M-23.5-6.5-20190830-KCL","B00000046749","BONA_004-M-23.5-6.5","tInitial",0,"2019-08-31T20:29Z","BONA-20190831-BRef1",10,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"421f1f25-492f-4988-8972-8c59362a5c3e","BONA_004.basePlot.bgc","D19","BONA","BONA_004","distributed","2019-08-30T20:52Z","NEON.DOC.014048vL","BONA_004-O-23.5-6.5-20190830","A00000100670","BONA_004-O-23.5-6.5-20190830-KCL","B00000046748","BONA_004-O-23.5-6.5","tInitial",0,"2019-08-31T20:26Z","BONA-20190831-BRef1",10.03,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"575a7531-cf29-4cab-b14e-d11709df74f2","BONA_001.basePlot.bgc","D19","BONA","BONA_001","distributed","2019-08-30T20:58Z","NEON.DOC.014048vL","BONA_001-O-15-34-20190830","A00000103287","BONA_001-O-15-34-20190830-KCL","B00000046734","BONA_001-O-15-34","tInitial",0,"2019-08-31T20:17Z","BONA-20190831-BRef1",10.08,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"6d2f4c4b-24c5-42e5-9980-7cba09a80986","BONA_001.basePlot.bgc","D19","BONA","BONA_001","distributed","2019-08-30T20:58Z","NEON.DOC.014048vL","BONA_001-M-15-34-20190830","A00000100789","BONA_001-M-15-34-20190830-KCL","B00000046737","BONA_001-M-15-34","tInitial",0,"2019-08-31T20:49Z","BONA-20190831-BRef1",9.98,100,"2019-08-31T22Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"996c1a34-77ff-43dd-9168-63bb084abdd1","BONA_084.basePlot.bgc","D19","BONA","BONA_084","tower","2019-08-30T23:33Z","NEON.DOC.014048vL","BONA_084-M-20.5-9.5-20190830","A00000100817","BONA_084-M-20.5-9.5-20190830-KCL","B00000046789","BONA_084-M-20.5-9.5","tInitial",0,"2019-08-31T20:39Z","BONA-20190831-BRef1",10.01,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"fc137516-dec2-4c68-994c-8508f4f62192","BONA_084.basePlot.bgc","D19","BONA","BONA_084","tower","2019-08-30T23:33Z","NEON.DOC.014048vL","BONA_084-O-20.5-9.5-20190830","A00000103282","BONA_084-O-20.5-9.5-20190830-KCL","B00000046786","BONA_084-O-20.5-9.5","tInitial",0,"2019-08-31T20:36Z","BONA-20190831-BRef1",10.05,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"4076ab47-b75e-4f30-8dbc-59014c287fbf","BONA_084.basePlot.bgc","D19","BONA","BONA_084","tower","2019-08-31T00:26Z","NEON.DOC.014048vL","BONA_084-M-13.5-34-20190830","A00000100815","BONA_084-M-13.5-34-20190830-KCL","B00000046791","BONA_084-M-13.5-34","tInitial",0,"2019-08-31T20:41Z","BONA-20190831-BRef1",10.02,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"4fada269-1440-4921-8e87-b0954480b2d7","BONA_084.basePlot.bgc","D19","BONA","BONA_084","tower","2019-08-31T00:26Z","NEON.DOC.014048vL","BONA_084-O-13.5-34-20190830","A00000103284","BONA_084-O-13.5-34-20190830-KCL","B00000046788","BONA_084-O-13.5-34","tInitial",0,"2019-08-31T20:41Z","BONA-20190831-BRef1",10.02,100,"2019-08-31T23Z","OK",NA,"0000-0002-2117-4697","0000-0002-8470-9898",NA
"85af42f2-ce42-469a-a785-5057845d180d","DEJU_006.basePlot.bgc","D19","DEJU","DEJU_006","distributed","2018-06-18T15:42Z","NEON.DOC.014048vK","DEJU_006-O-25-32.5-20180618","A00000028561","DEJU_006-O-25-32.5-20180618-KCL","B00000008268","DEJU_006-O-25-32.5","tInitial",0,"2018-06-19T00:53Z","DEJU-20180618-BRef1",10.21,101,"2018-06-19T04Z","OK","","avandreser@battelleecology.org","anovella@battelleecology.org",""
"e8b1c599-925d-4964-b126-dd5278a8bd4f","DEJU_006.basePlot.bgc","D19","DEJU","DEJU_006","distributed","2018-06-18T15:59Z","NEON.DOC.014048vK","DEJU_006-M-25-32.5-20180618","A00000028562","DEJU_006-M-25-32.5-20180618-KCL","B00000008265","DEJU_006-M-25-32.5","tInitial",0,"2018-06-19T03:00Z","DEJU-20180618-BRef1",9.88,100,"2018-06-19T04Z","OK","","avandreser@battelleecology.org","anovella@battelleecology.org",""
"4f38994b-00b5-4002-b5a9-c8f0d6e5b0e7","DEJU_006.basePlot.bgc","D19","DEJU","DEJU_006","distributed","2018-06-18T16:43Z","NEON.DOC.014048vK","DEJU_006-O-2.5-37.5-20180618","A00000028557","DEJU_006-O-2.5-37.5-20180618-KCL","B00000008270","DEJU_006-O-2.5-37.5","tInitial",0,"2018-06-19T01:11Z","DEJU-20180618-BRef1",9.93,101,"2018-06-19T04Z","OK","","avandreser@battelleecology.org","anovella@battelleecology.org",""
"1fcfe138-f246-42ed-a685-63f4a0b24dba","DEJU_006.basePlot.bgc","D19","DEJU","DEJU_006","distributed","2018-06-18T16:55Z","NEON.DOC.014048vK","DEJU_006-M-2.5-37.5-20180618","A00000028558","DEJU_006-M-2.5-37.5-20180618-KCL","B00000008269","DEJU_006-M-2.5-37.5","tInitial",0,"2018-06-19T02:52Z","DEJU-20180618-BRef1",9.93,100,"2018-06-19T04Z","OK","","avandreser@battelleecology.org","anovella@battelleecology.org",""
"074b1d55-c3ce-4aca-b6d2-6ca40b446ea8","DEJU_006.basePlot.bgc","D19","DEJU","DEJU_006","distributed","2018-06-18T17:22Z","NEON.DOC.014048vK","DEJU_006-O-39.5-1.5-20180618","A00000028559","DEJU_006-O-39.5-1.5-20180618-KCL","B00000008271","DEJU_006-O-39.5-1.5","tInitial",0,"2018-06-19T01:12Z","DEJU-20180618-BRef1",10.05,100,"2018-06-19T04Z","OK","","avandreser@battelleecology.org","anovella@battelleecology.org",""
"e96dac52-c98d-4c5b-a353-d391c55174dd","DEJU_006.basePlot.bgc","D19","DEJU","DEJU_006","distributed","2018-06-18T17:35Z","NEON.DOC.014048vK","DEJU_006-M-39.5-1.5-20180618","A00000028560","DEJU_006-M-39.5-1.5-20180618-KCL","B00000008267","DEJU_006-M-39.5-1.5","tInitial",0,"2018-06-19T02:55Z","DEJU-20180618-BRef1",10.03,100,"2018-06-19T04Z","OK","","avandreser@battelleecology.org","anovella@battelleecology.org",""
"e0039d4e-1625-4a14-a2cf-b940b284794f","DEJU_014.basePlot.bgc","D19","DEJU","DEJU_014","distributed","2018-06-18T19:04Z","NEON.DOC.014048vK","DEJU_014-O-14-9-20180618","A00000028579","DEJU_014-O-14-9-20180618-KCL","B00000008260","DEJU_014-O-14-9","tInitial",0,"2018-06-19T01:01Z","DEJU-20180618-BRef1",10.18,100,"2018-06-19T04Z","OK","","avandreser@battelleecology.org","anovella@battelleecology.org",""
"9c148638-1ebb-41e2-8ad1-fc9881d151b1","DEJU_014.basePlot.bgc","D19","DEJU","DEJU_014","distributed","2018-06-18T19:05Z","NEON.DOC.014048vK","DEJU_014-M-14-9-20180618","A00000028580","DEJU_014-M-14-9-20180618-KCL","B00000008261","DEJU_014-M-14-9","tInitial",0,"2018-06-19T02:55Z","DEJU-20180618-BRef1",10,100,"2018-06-19T04Z","OK","","avandreser@battelleecology.org","anovella@battelleecology.org",""
"473688f3-5fcc-40cf-885b-364c6b0e299b","DEJU_014.basePlot.bgc","D19","DEJU","DEJU_014","distributed","2018-06-18T19:32Z","NEON.DOC.014048vK","DEJU_014-O-21-9.5-20180618","A00000028584","DEJU_014-O-21-9.5-20180618-KCL","B00000008266","DEJU_014-O-21-9.5","tInitial",0,"2018-06-19T01:03Z","DEJU-20180618-BRef1",9.92,101,"2018-06-19T04Z","OK","21 9.5","avandreser@battelleecology.org","anovella@battelleecology.org",""
"343f7587-48a7-44d8-aa3d-f4c0f4889438","DEJU_014.basePlot.bgc","D19","DEJU","DEJU_014","distributed","2018-06-18T19:39Z","NEON.DOC.014048vK","DEJU_014-M-21-9.5-20180618","A00000028583","DEJU_014-M-21-9.5-20180618-KCL","B00000008263","DEJU_014-M-21-9.5","tInitial",0,"2018-06-19T03:08Z","DEJU-20180618-BRef1",10.03,101,"2018-06-19T04Z","OK","","avandreser@battelleecology.org","anovella@battelleecology.org",""
"a15ab78d-cefa-403b-9135-4196f214221a","DEJU_014.basePlot.bgc","D19","DEJU","DEJU_014","distributed","2018-06-18T20:14Z","NEON.DOC.014048vK","DEJU_014-O-33.5-24.5-20180618","A00000028581","DEJU_014-O-33.5-24.5-20180618-KCL","B00000008264","DEJU_014-O-33.5-24.5","tInitial",0,"2018-06-19T00:59Z","DEJU-20180618-BRef1",10.17,100,"2018-06-19T04Z","OK","","avandreser@battelleecology.org","anovella@battelleecology.org",""
"d831c4fd-941c-4989-a5b4-231065aacd48","DEJU_014.basePlot.bgc","D19","DEJU","DEJU_014","distributed","2018-06-18T20:21Z","NEON.DOC.014048vK","DEJU_014-M-33.5-24.5-20180618","A00000028582","DEJU_014-M-33.5-24.5-20180618-KCL","B00000008262","DEJU_014-M-33.5-24.5","tInitial",0,"2018-06-19T02:52Z","DEJU-20180618-BRef1",10.1,100,"2018-06-19T04Z","OK","","avandreser@battelleecology.org","anovella@battelleecology.org",""
"23342897-6b85-4ee3-86ce-a8cf498a2270","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","distributed","2018-06-19T19:09Z","NEON.DOC.014048vK","DEJU_001-O-2-34.5-20180619","A00000028569","DEJU_001-O-2-34.5-20180619-KCL","B00000008312","DEJU_001-O-2-34.5","tInitial",0,"2018-06-20T19:01Z","DEJU-20180620-BRef1",9.8,99,"2018-06-20T21Z","soil stored at incorrect temperature","sample stored at -20C prior to analysis","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"92d78c4b-985a-42c8-a133-c647d38471de","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","distributed","2018-06-19T19:36Z","NEON.DOC.014048vK","DEJU_001-M-2-34.5-20180619","A00000028536","DEJU_001-M-2-34.5-20180619-KCL","B00000008313","DEJU_001-M-2-34.5","tInitial",0,"2018-06-20T19:50Z","DEJU-20180620-BRef1",9.06,100,"2018-06-20T21Z","soil stored at incorrect temperature","sample stored at -20C prior to analysis","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"3047f503-3fca-47c7-9bd3-52e7ea14bb78","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","distributed","2018-06-19T20:04Z","NEON.DOC.014048vK","DEJU_001-O-20.5-37.5-20180619","A00000028539","DEJU_001-O-20.5-37.5-20180619-KCL","B00000008306","DEJU_001-O-20.5-37.5","tInitial",0,"2018-06-20T18:55Z","DEJU-20180620-BRef1",9.81,100,"2018-06-20T21Z","soil stored at incorrect temperature","sample stored at -20C prior to analysis","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"244fd624-7774-403b-8a1e-dd087cd7c6f5","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","distributed","2018-06-19T20:14Z","NEON.DOC.014048vK","DEJU_002-O-12.5-31-20180619","A00000028563","DEJU_002-O-12.5-31-20180619-KCL","B00000008322","DEJU_002-O-12.5-31","tInitial",0,"2018-06-20T19:04Z","DEJU-20180620-BRef1",9.96,101,"2018-06-20T21Z","OK","","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"9157d7ec-91de-4ea1-865f-79578f71c275","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","distributed","2018-06-19T20:24Z","NEON.DOC.014048vK","DEJU_001-M-20.5-37.5-20180619","A00000028540","DEJU_001-M-20.5-37.5-20180619-KCL","B00000008314","DEJU_001-M-20.5-37.5","tInitial",0,"2018-06-20T19:47Z","DEJU-20180620-BRef1",9.74,100,"2018-06-20T21Z","soil stored at incorrect temperature","sample stored at -20C prior to analysis","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"e9874d06-d1eb-4b19-b6b2-8af7a755a16c","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","distributed","2018-06-19T20:36Z","NEON.DOC.014048vK","DEJU_002-M-12.5-31-20180619","A00000028564","DEJU_002-M-12.5-31-20180619-KCL","B00000008319","DEJU_002-M-12.5-31","tInitial",0,"2018-06-20T19:56Z","DEJU-20180620-BRef1",9.79,100,"2018-06-20T21Z","OK","","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"ff5aee6e-7c97-423f-ab06-417a0c619a17","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","distributed","2018-06-19T20:48Z","NEON.DOC.014048vK","DEJU_001-O-24.5-6.5-20180619","A00000028537","DEJU_001-O-24.5-6.5-20180619-KCL","B00000008315","DEJU_001-O-24.5-6.5","tInitial",0,"2018-06-20T18:58Z","DEJU-20180620-BRef1",10.33,100,"2018-06-20T21Z","soil stored at incorrect temperature","sample stored at -20C prior to analysis","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"6ee4072a-1f1c-4f44-8be0-75ca954b2a1f","DEJU_001.basePlot.bgc","D19","DEJU","DEJU_001","distributed","2018-06-19T21:04Z","NEON.DOC.014048vK","DEJU_001-M-24.5-6.5-20180619","A00000028538","DEJU_001-M-24.5-6.5-20180619-KCL","B00000008307","DEJU_001-M-24.5-6.5","tInitial",0,"2018-06-20T19:45Z","DEJU-20180620-BRef1",9.82,100,"2018-06-20T21Z","soil stored at incorrect temperature","sample stored at -20C prior to analysis","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"27162beb-9055-49a5-8566-c5927b979ee4","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","distributed","2018-06-19T21:08Z","NEON.DOC.014048vK","DEJU_002-O-21.5-30-20180619","A00000028567","DEJU_002-O-21.5-30-20180619-KCL","B00000008310","DEJU_002-O-21.5-30","tInitial",0,"2018-06-20T19:06Z","DEJU-20180620-BRef1",10.07,99,"2018-06-20T21Z","OK","","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"7128187c-b6bb-4218-b663-80fd251ceea4","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","distributed","2018-06-19T21:14Z","NEON.DOC.014048vK","DEJU_002-M-21.5-30-20180619","A00000028568","DEJU_002-M-21.5-30-20180619-KCL","B00000008323","DEJU_002-M-21.5-30","tInitial",0,"2018-06-20T19:57Z","DEJU-20180620-BRef1",10.16,101,"2018-06-20T21Z","OK","","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"2cc3a68e-93dc-4684-921a-15fc78b0ac0f","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","distributed","2018-06-19T21:52Z","NEON.DOC.014048vK","DEJU_002-O-9-18-20180619","A00000028565","DEJU_002-O-9-18-20180619-KCL","B00000008320","DEJU_002-O-9-18","tInitial",0,"2018-06-20T19:32Z","DEJU-20180620-BRef1",10.3,100,"2018-06-20T21Z","OK","","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"8406a501-5c35-4e9f-955d-19c960572111","DEJU_002.basePlot.bgc","D19","DEJU","DEJU_002","distributed","2018-06-19T21:58Z","NEON.DOC.014048vK","DEJU_002-M-9-18-20180619","A00000028566","DEJU_002-M-9-18-20180619-KCL","B00000008311","DEJU_002-M-9-18","tInitial",0,"2018-06-20T19:52Z","DEJU-20180620-BRef1",9.91,100,"2018-06-20T21Z","OK","","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"df2b17ad-de05-4fd5-84cb-7cacaf23bcc4","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","distributed","2018-06-19T22:21Z","NEON.DOC.014048vK","DEJU_009-O-16.5-31.5-20180619","A00000028553","DEJU_009-O-16.5-31.5-20180619-KCL","B00000008287","DEJU_009-O-16.5-31.5","tInitial",0,"2018-06-20T21:35Z","DEJU-20180620-BRef1",10,100,"2018-06-20T23Z","soil stored at incorrect temperature","Sample stored at -20C prior to analysis. Exact values for soil fresh mass and KCl volume not recorded: etimated accuracy is +-0.5g for soil fresh mass and +-2ml for KCl volume.","sfrost@battelleecology.org","avandreser@battelleecology.org","massAndVolumeUncertain"
"6f9237e4-970d-481d-a263-a065eaf5a905","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","distributed","2018-06-19T22:39Z","NEON.DOC.014048vK","DEJU_009-M-16.5-31.5-20180619","A00000028554","DEJU_009-M-16.5-31.5-20180619-KCL","B00000008299","DEJU_009-M-16.5-31.5","tInitial",0,"2018-06-20T21:06Z","DEJU-20180620-BRef1",9.97,100,"2018-06-20T23Z","soil stored at incorrect temperature","sample stored at -20C prior to analysis","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"328d594b-3b8c-4c1b-a716-ddaceaf8c1f4","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","distributed","2018-06-19T23:10Z","NEON.DOC.014048vK","DEJU_009-O-36.5-23.5-20180619","A00000028585","DEJU_009-O-36.5-23.5-20180619-KCL","B00000008292","DEJU_009-O-36.5-23.5","tInitial",0,"2018-06-20T21:47Z","DEJU-20180620-BRef1",9.94,100,"2018-06-20T23Z","soil stored at incorrect temperature","sample stored at -20C prior to analysis","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"e5bebe01-d1c1-496a-9852-6ae5baecd2c7","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","distributed","2018-06-19T23:18Z","NEON.DOC.014048vK","DEJU_009-M-36.5-23.5-20180619","A00000028586","DEJU_009-M-36.5-23.5-20180619-KCL","B00000008286","DEJU_009-M-36.5-23.5","tInitial",0,"2018-06-20T21:09Z","DEJU-20180620-BRef1",10.12,100,"2018-06-20T23Z","soil stored at incorrect temperature","sample stored at -20C prior to analysis","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"f4b5c04d-c155-43d6-92b4-989e14d67f68","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","distributed","2018-06-19T23:42Z","NEON.DOC.014048vK","DEJU_009-O-35.5-8-20180619","A00000028556","DEJU_009-O-35.5-8-20180619-KCL","B00000008298","DEJU_009-O-35.5-8","tInitial",0,"2018-06-20T21:28Z","DEJU-20180620-BRef1",10.13,100,"2018-06-20T23Z","soil stored at incorrect temperature","sample stored at -20C prior to analysis","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"330d7f39-76e9-4ddc-b5c6-e22495773ffd","DEJU_009.basePlot.bgc","D19","DEJU","DEJU_009","distributed","2018-06-20T00:00Z","NEON.DOC.014048vK","DEJU_009-M-35.5-8-20180619","A00000028555","DEJU_009-M-35.5-8-20180619-KCL","B00000008291","DEJU_009-M-35.5-8","tInitial",0,"2018-06-20T21:11Z","DEJU-20180620-BRef1",10.2,102,"2018-06-20T23Z","soil stored at incorrect temperature","sample stored at -20C prior to analysis","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"c8ade843-af0d-429e-888c-b8e2b652f77c","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","distributed","2018-06-20T00:02Z","NEON.DOC.014048vK","DEJU_015-O-22-5.5-20180619","A00000028574","DEJU_015-O-22-5.5-20180619-KCL","B00000008317","DEJU_015-O-22-5.5","tInitial",0,"2018-06-20T21:20Z","DEJU-20180620-BRef1",10.41,100,"2018-06-20T23Z","OK","","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"4919acfd-9875-4ba7-ad6b-dae8965809a5","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","distributed","2018-06-20T00:13Z","NEON.DOC.014048vK","DEJU_015-M-22-5.5-20180619","A00000028573","DEJU_015-M-22-5.5-20180619-KCL","B00000008316","DEJU_015-M-22-5.5","tInitial",0,"2018-06-20T21:16Z","DEJU-20180620-BRef1",9.88,100,"2018-06-20T23Z","OK","","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"7efd0e44-0d7f-4e8d-9554-704a64aa759f","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","distributed","2018-06-20T00:44Z","NEON.DOC.014048vK","DEJU_015-O-15.5-2.5-20180619","A00000028578","DEJU_015-O-15.5-2.5-20180619-KCL","B00000008308","DEJU_015-O-15.5-2.5","tInitial",0,"2018-06-20T21:22Z","DEJU-20180620-BRef1",9.9,100,"2018-06-20T23Z","OK","","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"776b9cde-c49c-4473-a5ac-477fd7940711","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","distributed","2018-06-20T00:49Z","NEON.DOC.014048vK","DEJU_015-M-15.5-2.5-20180619","A00000028577","DEJU_015-M-15.5-2.5-20180619-KCL","B00000008321","DEJU_015-M-15.5-2.5","tInitial",0,"2018-06-20T21:15Z","DEJU-20180620-BRef1",10.15,101,"2018-06-20T23Z","OK","","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"3d1d0eba-978d-441c-a052-c7f9719ee82e","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","distributed","2018-06-20T01:22Z","NEON.DOC.014048vK","DEJU_015-O-37-30-20180619","A00000028576","DEJU_015-O-37-30-20180619-KCL","B00000008318","DEJU_015-O-37-30","tInitial",0,"2018-06-20T21:18Z","DEJU-20180620-BRef1",9.87,99,"2018-06-20T23Z","OK","","sfrost@battelleecology.org","avandreser@battelleecology.org",""
"6dcacff6-1ad6-4709-8300-0f079ae801e7","DEJU_015.basePlot.bgc","D19","DEJU","DEJU_015","distributed","2018-06-20T01:26Z","NEON.DOC.014048vK","DEJU_015-M-37-30-20180619","A00000028575","DEJU_015-M-37-30-20180619-KCL","B00000008309","DEJU_015-M-37-30","tInitial",0,"2018-06-20T21:13Z","DEJU-20180620-BRef1",9.88,99,"2018-06-20T23Z","OK","","sfrost@battelleecology.org","avandreser@battelleecology.org",""
