"uid","namedLocation","domainID","siteID","plotID","plotType","nlcdClass","geodeticDatum","decimalLatitude","decimalLongitude","coordinateUncertainty","elevation","elevationUncertainty","samplingProtocolVersion","collectDate","subplotID","sampleType","samplingMethod","sampleCondition","vstTag","tagID","individualID","taxonID","scientificName","plantStatus","clipCellNumber","clipID","clipLength","clipWidth","percentCoverClip","toxicodendronPossible","sampleID","sampleCode","subsample1Height","subsample2Height","subsample3Height","chlorophyllSampleID","chlorophyllSampleCode","chlorophyllSampleCondition","collectedBy","recordedBy","remarks","dataQF"
"e3163ef6-5764-4269-90ba-a6775386c2dd","SOAP_002.basePlot.cfc","D17","SOAP","SOAP_002","distributed","evergreenForest","WGS84",37.030699,-119.281767,20.1,1293,0.15,"NEON.DOC.001024vE","2018-06-20T19:09Z","31","Herbaceous clip strip","clippers",NA,"","","","","","",172,"SOAP_002_172",2,0.1,25,NA,"P3kunhL9imALecDVNNols+Hs2m+9sYqcfzHqq4HPjdY=",NA,NA,NA,NA,"P3kunhL9imALecDVNNols+Hs2m+9sYqc48+cRkPbnpM=","B00000009596",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"d4063904-490c-4c76-99f3-34f711b985ba","SOAP_002.basePlot.cfc","D17","SOAP","SOAP_002","distributed","evergreenForest","WGS84",37.030699,-119.281767,20.1,1293,0.15,"NEON.DOC.001024vE","2018-06-20T19:11Z","31","Woody individual","pole pruner",NA,"Y","08300","NEON.PLA.D17.SOAP.08300","CADE27","Calocedrus decurrens (Torr.) Florin","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imDcMwJNR7pXD9JwOM1O9//SsQlYaD0gEUo=",NA,6.7,NA,NA,"P3kunhL9imDcMwJNR7pXD9JwOM1O9//SmlExSHqlbchcvUJdiJI9Ig==","B00000009594",NA,"akantola@battelleecology.org","fjames@battelleecology.org","8300",NA
"e948582c-5dd9-4aa6-aea2-c9dbf1fb74d3","SOAP_002.basePlot.cfc","D17","SOAP","SOAP_002","distributed","evergreenForest","WGS84",37.030699,-119.281767,20.1,1293,0.15,"NEON.DOC.001024vE","2018-06-20T19:43Z",NA,"Woody individual","pole pruner",NA,"Y","08295","NEON.PLA.D17.SOAP.08295","CADE27","Calocedrus decurrens (Torr.) Florin","Physically damaged",NA,"",NA,NA,NA,NA,"P3kunhL9imDcMwJNR7pXD44rHggdR4ZwJ5ywFytmgoo=",NA,3.8,NA,NA,"P3kunhL9imDcMwJNR7pXD44rHggdR4ZwIpd0OKTcRVfblmZht9tj9Q==","B00000009595",NA,"akantola@battelleecology.org","fjames@battelleecology.org","8295",NA
"088a49c2-5ca2-4dcb-a77c-e7d3d3361d49","SOAP_002.basePlot.cfc","D17","SOAP","SOAP_002","distributed","evergreenForest","WGS84",37.030699,-119.281767,20.1,1293,0.15,"NEON.DOC.001024vE","2018-06-20T20:12Z",NA,"Woody individual","pole pruner",NA,"Y","08299","NEON.PLA.D17.SOAP.08299","CADE27","Calocedrus decurrens (Torr.) Florin","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imDcMwJNR7pXD7J+nm5NB1mbR1eqYhuIsw4=",NA,3.8,NA,NA,"P3kunhL9imDcMwJNR7pXD7J+nm5NB1mbFrXeDk06gdTnQqY7/J8A2Q==","B00000009607",NA,"akantola@battelleecology.org","fjames@battelleecology.org","8299",NA
"5dcb3413-3854-429f-aa5b-4d084a6408c5","SOAP_043.basePlot.cfc","D17","SOAP","SOAP_043","tower","evergreenForest","WGS84",37.034451,-119.268722,20.1,1248,0.13,"NEON.DOC.001024vE","2018-06-21T17:03Z","21","Woody individual","pole pruner",NA,"N","08296Z","NEON.PLA.D17.SOAP.08296Z","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imC/RYNA3UJyYlPBcXM1xPkGKY1xn2PR70k=",NA,2.6,NA,NA,"P3kunhL9imC/RYNA3UJyYlPBcXM1xPkGT91054+qJczoR+GaRrMBYw==","B00000009608",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"37c32d1a-e12d-44e2-9406-387cb3685ae7","SOAP_043.basePlot.cfc","D17","SOAP","SOAP_043","tower","evergreenForest","WGS84",37.034451,-119.268722,20.1,1248,0.13,"NEON.DOC.001024vE","2018-06-21T18:09Z",NA,"Woody individual","pole pruner",NA,"Y","02609","NEON.PLA.D17.SOAP.02609","PIPO","Pinus ponderosa Lawson & C. Lawson","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imBB73h8GPDce99AgyJlAtNfqHVdSCX5p30=",NA,5.1,NA,NA,"P3kunhL9imBB73h8GPDce99AgyJlAtNf6cKeNmKKJio=","B00000009719",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"a56f6a0a-6e7d-43f9-852f-2dec68eff107","SOAP_043.basePlot.cfc","D17","SOAP","SOAP_043","tower","evergreenForest","WGS84",37.034451,-119.268722,20.1,1248,0.13,"NEON.DOC.001024vE","2018-06-21T18:12Z",NA,"Woody individual","pole pruner",NA,"Y","02710B","NEON.PLA.D17.SOAP.02710B","QUKE","Quercus kelloggii Newberry","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imB2ogM7Qwr3ufoX6jRrAN5TgIvwZqZpnE4=",NA,2.4,3,NA,"P3kunhL9imB2ogM7Qwr3ufoX6jRrAN5TgW0sqaG05O8=","B00000009718",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"2d3e8c9b-00ad-4285-9c51-5b1810e12de3","SOAP_044.basePlot.cfc","D17","SOAP","SOAP_044","tower","evergreenForest","WGS84",37.031452,-119.269313,20.2,1242.3,0.16,"NEON.DOC.001024vE","2018-06-21T19:36Z",NA,"Woody individual","pole pruner",NA,"N","08298","NEON.PLA.D17.SOAP.08298","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imCoWAM/ZrwpAiYpU+Sgsb4xV8aD5hvbcP4=",NA,1.3,NA,NA,"P3kunhL9imCoWAM/ZrwpAiYpU+Sgsb4xDZfeEcg13YyFh0IOSpGEmQ==","B00000009717",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"c1947901-e38e-49f3-8d44-0031e671dd30","SOAP_044.basePlot.cfc","D17","SOAP","SOAP_044","tower","evergreenForest","WGS84",37.031452,-119.269313,20.2,1242.3,0.16,"NEON.DOC.001024vE","2018-06-21T19:39Z",NA,"Woody individual","pole pruner",NA,"Y","02811","NEON.PLA.D17.SOAP.02811","QUKE","Quercus kelloggii Newberry","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imCL7IL5J5RpwgmZI8nm9yVd2cYIWO0NCWA=",NA,2.4,NA,NA,"P3kunhL9imCL7IL5J5RpwgmZI8nm9yVd/dWfU0N/J1c=","B00000009716",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"07c184c2-2895-4404-b1e2-591ee026eed4","SOAP_044.basePlot.cfc","D17","SOAP","SOAP_044","tower","evergreenForest","WGS84",37.031452,-119.269313,20.2,1242.3,0.16,"NEON.DOC.001024vE","2018-06-21T19:45Z",NA,"Woody individual","clippers",NA,"Y","00302","NEON.PLA.D17.SOAP.00302","QUCH2","Quercus chrysolepis Liebm.","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imAfVlcYyDBLENnYurhA6sSyzQiyctCa6Fc=",NA,3.1,NA,NA,"P3kunhL9imAfVlcYyDBLENnYurhA6sSyRqKLqAdQi4uoBdFTsQsswA==","B00000009720",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"005041b9-5fff-413a-8ec2-17e6fc84e735","SOAP_008.basePlot.cfc","D17","SOAP","SOAP_008","distributed","evergreenForest","WGS84",37.0292,-119.276289,20.1,1305.5,0.1,"NEON.DOC.001024vE","2018-06-26T17:13Z","31","Herbaceous clip strip","clippers",NA,"","","","","","",79,"SOAP_008_079",2,0.1,7,NA,"P3kunhL9imD8wsAmAZLigSK2UAzTfCFhnwFBpM46v4M=",NA,NA,NA,NA,"P3kunhL9imD8wsAmAZLigSK2UAzTfCFhpzrcrIcfRoY=","B00000009626",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"05d2a88c-cb00-48e0-8f78-360a79724326","SOAP_007.basePlot.cfc","D17","SOAP","SOAP_007","distributed","evergreenForest","WGS84",37.02859,-119.24999,20.1,1196.5,0.1,"NEON.DOC.001024vE","2018-06-26T18:40Z","31","Herbaceous clip strip","clippers",NA,"","","","","","",137,"SOAP_007_137",2,0.1,100,NA,"P3kunhL9imDHdca1Uo9t31rlfqCqQI6Uq4pYIko2Yug=",NA,NA,NA,NA,"P3kunhL9imDHdca1Uo9t31rlfqCqQI6UsGpWkeOeAO4=","B00000009624",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"1d54e3cf-9e56-4a11-bd34-3395b3ebca88","SOAP_045.basePlot.cfc","D17","SOAP","SOAP_045","tower","evergreenForest","WGS84",37.033027,-119.257546,20.1,1167.2,0.1,"NEON.DOC.001024vE","2018-06-26T20:04Z","21","Woody individual","pole pruner",NA,"Y","03891","NEON.PLA.D17.SOAP.03891","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imD3XS6HMNxU6CGHnkK3IlDh6pQ0l0inFJg=",NA,0.9,NA,NA,"P3kunhL9imD3XS6HMNxU6CGHnkK3IlDho1O7yXtCBAA1awUwe9tFLQ==","B00000009625",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"a31d548a-69eb-4a08-ac8d-263fc83f0916","SOAP_045.basePlot.cfc","D17","SOAP","SOAP_045","tower","evergreenForest","WGS84",37.033027,-119.257546,20.1,1167.2,0.1,"NEON.DOC.001024vE","2018-06-26T20:07Z",NA,"Woody individual","pole pruner",NA,"Y","03901","NEON.PLA.D17.SOAP.03901","CEMOG","Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imCLhHZCGaVU5i/FWdw+dN9aiY/xyorbUUQ=",NA,1.5,NA,NA,"P3kunhL9imCLhHZCGaVU5i/FWdw+dN9a98oPLX+43FtToHIM6V5M1w==","B00000009627",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"1b2dfef8-37fd-41ad-aa28-513062a06920","SOAP_045.basePlot.cfc","D17","SOAP","SOAP_045","tower","evergreenForest","WGS84",37.033027,-119.257546,20.1,1167.2,0.1,"NEON.DOC.001024vE","2018-06-26T20:11Z",NA,"Woody individual","pole pruner",NA,"Y","03860","NEON.PLA.D17.SOAP.03860","QUKE","Quercus kelloggii Newberry","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imDuWescO8pkuXaAyVGREIwyp8voGRAb5N4=",NA,2.5,NA,NA,"P3kunhL9imDuWescO8pkuXaAyVGREIwyqMTFufEwMTg=","B00000009628",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"f92642a9-0ab4-4d5f-85cd-f34ce6d889f9","SOAP_045.basePlot.cfc","D17","SOAP","SOAP_045","tower","evergreenForest","WGS84",37.033027,-119.257546,20.1,1167.2,0.1,"NEON.DOC.001024vE","2018-06-26T20:15Z",NA,"Woody individual","pole pruner",NA,"Y","03857","NEON.PLA.D17.SOAP.03857","CADE27","Calocedrus decurrens (Torr.) Florin","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imBoGOImDD3OMe8+Vq8OHhbGRXivA95BtUY=",NA,3.6,NA,NA,"P3kunhL9imBoGOImDD3OMe8+Vq8OHhbG2L8t4EcK5M9Mc9iy6X9DJw==","B00000009629",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"33a21d01-3b2a-4b1b-a9a1-55a92e978fb0","SOAP_005.basePlot.cfc","D17","SOAP","SOAP_005","distributed","evergreenForest","WGS84",37.032124,-119.263245,20.1,1207.6,0.11,"NEON.DOC.001024vE","2018-06-27T17:06Z",NA,"Woody individual","pole pruner",NA,"Y","08294","NEON.PLA.D17.SOAP.08294","CADE27","Calocedrus decurrens (Torr.) Florin","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imC869xF41scI37CS5B252Zj50BroFy/QK4=",NA,4.9,NA,NA,"P3kunhL9imC869xF41scI37CS5B252Zja7bzEsa9br8yGkqxY4K1Uw==","B00000009605",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"71a618cc-22c1-4310-a8a4-6a6654ffc915","SOAP_005.basePlot.cfc","D17","SOAP","SOAP_005","distributed","evergreenForest","WGS84",37.032124,-119.263245,20.1,1207.6,0.11,"NEON.DOC.001024vE","2018-06-27T17:08Z",NA,"Woody individual","pole pruner",NA,"Y","08293","NEON.PLA.D17.SOAP.08293","QUKE","Quercus kelloggii Newberry","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imAVUyj+jGZAamAc+NSicMATCYdCzNQFW+Q=",NA,6,NA,NA,"P3kunhL9imAVUyj+jGZAamAc+NSicMATIGE2rAi7+Y4=","B00000009603",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"e35000b3-b47f-4eed-94fb-db049ae0d27e","SOAP_005.basePlot.cfc","D17","SOAP","SOAP_005","distributed","evergreenForest","WGS84",37.032124,-119.263245,20.1,1207.6,0.11,"NEON.DOC.001024vE","2018-06-27T17:16Z",NA,"Woody individual","pole pruner",NA,"Y","08292","NEON.PLA.D17.SOAP.08292","QUCH2","Quercus chrysolepis Liebm.","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imAuveiugLwoB+sE6loJoNaPcZ8rTSJG2LU=",NA,4.5,NA,NA,"P3kunhL9imAuveiugLwoB+sE6loJoNaPgIXrGfvuhKtTYjOqFin/+g==","B00000009604",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"0b6cd153-79e2-4367-af15-ccb0322a50cf","SOAP_003.basePlot.cfc","D17","SOAP","SOAP_003","distributed","evergreenForest","WGS84",37.033977,-119.250827,20.1,1129.8,0.11,"NEON.DOC.001024vE","2018-06-27T18:44Z","31","Herbaceous clip strip","clippers",NA,"","","","","","",204,"SOAP_003_204",2,0.1,100,NA,"P3kunhL9imDjQiMbDFF1+6iHWu+5aan+mKxYLzHg6oM=",NA,NA,NA,NA,"P3kunhL9imDjQiMbDFF1+6iHWu+5aan+7TGbJxpfLXo=","B00000009734",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"0114181a-2ea8-4030-b91d-3f95b257bae7","SOAP_031.basePlot.cfc","D17","SOAP","SOAP_031","tower","evergreenForest","WGS84",37.035341,-119.252226,20.2,1109.8,0.24,"NEON.DOC.001024vE","2018-06-27T19:41Z",NA,"Woody individual","pole pruner",NA,"Y","03494","NEON.PLA.D17.SOAP.03494","CADE27","Calocedrus decurrens (Torr.) Florin","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imA6EGMWPAbDtXxl9hQrnuRP7SgnPayoiRQ=",NA,4.5,4.5,NA,"P3kunhL9imA6EGMWPAbDtXxl9hQrnuRPrTolgIJdGtjemUbh2KL9Xg==","B00000009621",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"8d082994-c702-47ed-9d54-7829532ae2e8","SOAP_031.basePlot.cfc","D17","SOAP","SOAP_031","tower","evergreenForest","WGS84",37.035341,-119.252226,20.2,1109.8,0.24,"NEON.DOC.001024vE","2018-06-27T20:00Z","21","Woody individual","pole pruner",NA,"Y","03497","NEON.PLA.D17.SOAP.03497","QUCH2","Quercus chrysolepis Liebm.","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imCcaNqq5lNo5Xf42nSK+coV/dkqC8pfpnA=",NA,4.5,NA,NA,"P3kunhL9imCcaNqq5lNo5Xf42nSK+coV00UJMvhoRT1QPavTBv839A==","B00000009622",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"8ba46ca1-e011-4da8-a1cf-9c0ff6b9fbff","SOAP_031.basePlot.cfc","D17","SOAP","SOAP_031","tower","evergreenForest","WGS84",37.035341,-119.252226,20.2,1109.8,0.24,"NEON.DOC.001024vE","2018-06-27T20:12Z",NA,"Woody individual","pole pruner",NA,"Y","03512","NEON.PLA.D17.SOAP.03512","PIPO","Pinus ponderosa Lawson & C. Lawson","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imDJgYPbZUw0bVzgti8BJJchRt/ztvJS2NE=",NA,5.9,NA,NA,"P3kunhL9imDJgYPbZUw0bVzgti8BJJchOnOmz/dWexA=","B00000009623",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"aa0bfe10-9bc4-49d8-ac39-0db2aa6abf35","SOAP_031.basePlot.cfc","D17","SOAP","SOAP_031","tower","evergreenForest","WGS84",37.035341,-119.252226,20.2,1109.8,0.24,"NEON.DOC.001024vE","2018-06-27T20:39Z","21","Herbaceous clip strip","clippers",NA,"","","","","","",36,"SOAP_031_036",2,0.1,55,NA,"P3kunhL9imAT9aqsQMxA+LxNgRwlUTROgh+IjKm67lI=",NA,NA,NA,NA,"P3kunhL9imAT9aqsQMxA+LxNgRwlUTROAtCdnliiPvE=","B00000009733",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"e50bbc8b-d7ca-472e-9c98-53fd06168c75","SOAP_031.basePlot.cfc","D17","SOAP","SOAP_031","tower","evergreenForest","WGS84",37.035341,-119.252226,20.2,1109.8,0.24,"NEON.DOC.001024vE","2018-06-27T20:43Z","39","Herbaceous clip strip","clippers",NA,"","","","","","",588,"SOAP_031_588",2,0.1,100,NA,"P3kunhL9imAT9aqsQMxA+GuMPRBHB+pfZzQZkvQf3LE=",NA,NA,NA,NA,"P3kunhL9imAT9aqsQMxA+GuMPRBHB+pfdwbgsqZPwX0=","B00000009620",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"6c35adcc-074f-4533-b797-7639eef359b0","SOAP_001.basePlot.cfc","D17","SOAP","SOAP_001","distributed","evergreenForest","WGS84",37.037899,-119.273518,20.2,1234.7,0.4,"NEON.DOC.001024vE","2018-06-28T18:26Z","31","Woody individual","pole pruner",NA,"Y","08290","NEON.PLA.D17.SOAP.08290","CEIN3","Ceanothus integerrimus Hook. & Arn.","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imAtCqDUp1aNJKy/gctCbpftGFWl76j+I3E=",NA,1.8,NA,NA,"P3kunhL9imAtCqDUp1aNJKy/gctCbpftTeQJKBYs/ovf+ikFhCi84g==","B00000009593",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"1cca3f91-a647-4f17-9a4a-10619178352b","SOAP_001.basePlot.cfc","D17","SOAP","SOAP_001","distributed","evergreenForest","WGS84",37.037899,-119.273518,20.2,1234.7,0.4,"NEON.DOC.001024vE","2018-06-28T18:27Z","31","Woody individual","pole pruner",NA,"Y","08291","NEON.PLA.D17.SOAP.08291","CEIN3","Ceanothus integerrimus Hook. & Arn.","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imAtCqDUp1aNJKDALrRedjhrxLjepgp+t2M=",NA,1.4,NA,NA,"P3kunhL9imAtCqDUp1aNJKDALrRedjhrS6Uu+Cq/i7oJO1ttropq9g==","B00000009592",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"0926038c-cbac-496f-8600-48400b2571ee","SOAP_001.basePlot.cfc","D17","SOAP","SOAP_001","distributed","evergreenForest","WGS84",37.037899,-119.273518,20.2,1234.7,0.4,"NEON.DOC.001024vE","2018-06-28T18:29Z","31","Woody individual","pole pruner",NA,"Y","08297Z","NEON.PLA.D17.SOAP.08297Z","CEMOG","Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin","OK",NA,"",NA,NA,NA,NA,"P3kunhL9imCIrq52CTp1qTbQw84JydRMQDXKavvDIBY=",NA,2.1,NA,NA,"P3kunhL9imCIrq52CTp1qTbQw84JydRMIUkg6Oz0ia8xtWOxxn1GVw==","B00000009591",NA,"akantola@battelleecology.org","chinton@battelleecology.org",NA,NA
"44e1a428-29b4-4e3d-84aa-0f4644bd612f","SOAP_011.basePlot.cfc","D17","SOAP","SOAP_011","distributed","evergreenForest","WGS84",37.037301,-119.26273,20.4,1102.6,0.49,"NEON.DOC.001024vE","2018-07-03T16:40Z",NA,"Woody individual","pole pruner",NA,"Y","8287","NEON.PLA.D17.SOAP.08287","CONU4","Cornus nuttallii Audubon ex Torr. & A. Gray","OK",NA,NA,NA,NA,NA,NA,"P3kunhL9imAtK/zQL3ODmN/tRVUNM3/nBo9IepKHBLk=",NA,3.3,NA,NA,"P3kunhL9imAtK/zQL3ODmN/tRVUNM3/nsPvj2QwMYzEYy7UbnQkAng==","B00000009618",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"1f23d0d3-4fcc-43df-8a44-c4bd37d6a305","SOAP_011.basePlot.cfc","D17","SOAP","SOAP_011","distributed","evergreenForest","WGS84",37.037301,-119.26273,20.4,1102.6,0.49,"NEON.DOC.001024vE","2018-07-03T16:45Z",NA,"Woody individual","pole pruner",NA,"Y","8286","NEON.PLA.D17.SOAP.08286","CONU4","Cornus nuttallii Audubon ex Torr. & A. Gray","OK",NA,NA,NA,NA,NA,NA,"P3kunhL9imAtK/zQL3ODmEYYEQDJKsCAJChZRsC+h9s=",NA,4.1,NA,NA,"P3kunhL9imAtK/zQL3ODmEYYEQDJKsCAH0gUwRJQ5I3jY8/1+MX/eg==","B00000009619",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"bc306fec-babf-4198-98d6-7660ed6c63e6","SOAP_011.basePlot.cfc","D17","SOAP","SOAP_011","distributed","evergreenForest","WGS84",37.037301,-119.26273,20.4,1102.6,0.49,"NEON.DOC.001024vE","2018-07-03T16:50Z",NA,"Woody individual","pole pruner",NA,"Y","8285","NEON.PLA.D17.SOAP.08285","CONU4","Cornus nuttallii Audubon ex Torr. & A. Gray","Other damage",NA,NA,NA,NA,NA,NA,"P3kunhL9imAtK/zQL3ODmM4pnkV5lCR86s4ANMBd7HM=",NA,3.1,NA,NA,"P3kunhL9imAtK/zQL3ODmM4pnkV5lCR8xefmAWmgRY8ESHPr7k2pCQ==","B00000009612",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"a93400cc-9dc6-4b68-ba75-9dafb7d44480","SOAP_004.basePlot.cfc","D17","SOAP","SOAP_004","distributed","evergreenForest","WGS84",37.03743,-119.269476,20.2,1197.9,0.2,"NEON.DOC.001024vE","2018-07-03T18:54Z",NA,"Woody individual","pole pruner",NA,"Y","8282","NEON.PLA.D17.SOAP.08282","CEIN3","Ceanothus integerrimus Hook. & Arn.","OK",NA,NA,NA,NA,NA,NA,"P3kunhL9imCEVtjyAAzgCOyrMQ3jhXz7E22MAFk2jeM=",NA,2.3,NA,NA,"P3kunhL9imCEVtjyAAzgCOyrMQ3jhXz7jlfRrh2AR/kVhhJEFq72eA==","B00000009600",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"b002bf9b-d800-4ecc-83bb-76f55eb239f3","SOAP_004.basePlot.cfc","D17","SOAP","SOAP_004","distributed","evergreenForest","WGS84",37.03743,-119.269476,20.2,1197.9,0.2,"NEON.DOC.001024vE","2018-07-03T18:55Z",NA,"Woody individual","pole pruner",NA,"Y","8283","NEON.PLA.D17.SOAP.08283","CEIN3","Ceanothus integerrimus Hook. & Arn.","OK",NA,NA,NA,NA,NA,NA,"P3kunhL9imCEVtjyAAzgCIR/+HHae81qWx+LM/X/1WU=",NA,2.2,NA,NA,"P3kunhL9imCEVtjyAAzgCIR/+HHae81qcKIn3jU7TnUzSXGSHuM8DQ==","B00000009602",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"ab92eaed-aec5-4d29-8fcc-51dd2ca9c6fe","SOAP_004.basePlot.cfc","D17","SOAP","SOAP_004","distributed","evergreenForest","WGS84",37.03743,-119.269476,20.2,1197.9,0.2,"NEON.DOC.001024vE","2018-07-03T19:30Z",NA,"Woody individual","line launcher",NA,"Y","8284","NEON.PLA.D17.SOAP.08284","PIPO","Pinus ponderosa Lawson & C. Lawson","OK",NA,NA,NA,NA,NA,NA,"P3kunhL9imC0nfaQkU3DFlBVqrU+ia8sH5e48uLWAX4=",NA,11.1,NA,NA,"P3kunhL9imC0nfaQkU3DFlBVqrU+ia8sld4vuhv9BGw=","B00000009601",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"e247d1e4-b17b-498e-8323-5a9bd961e993","SOAP_009.basePlot.cfc","D17","SOAP","SOAP_009","distributed","shrubScrub","WGS84",37.037929,-119.256671,20.1,1098.4,0.11,"NEON.DOC.001024vE","2018-07-03T21:10Z",NA,"Woody individual","pole pruner",NA,"Y","8280","NEON.PLA.D17.SOAP.08280","QUCH2","Quercus chrysolepis Liebm.","OK",NA,NA,NA,NA,NA,NA,"P3kunhL9imAitCzxiVlkI2YLSpSOMToG7ZZ8sliqakU=",NA,2.8,NA,NA,"P3kunhL9imAitCzxiVlkI2YLSpSOMToGdP6zRSfdFjmxKR+YmSemeg==","B00000009617",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"5d443175-eacc-4329-9993-0ea06a990b82","SOAP_009.basePlot.cfc","D17","SOAP","SOAP_009","distributed","shrubScrub","WGS84",37.037929,-119.256671,20.1,1098.4,0.11,"NEON.DOC.001024vE","2018-07-03T21:12Z",NA,"Woody individual","pole pruner",NA,"Y","8278","NEON.PLA.D17.SOAP.08278","CEMOG","Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin","OK",NA,NA,NA,NA,NA,NA,"P3kunhL9imAlC8o2WmOPD140oyN9HecG6th4qxkfp9Q=",NA,0.8,NA,NA,"P3kunhL9imAlC8o2WmOPD140oyN9HecG+JlT6zqJHhlA6FPlVExmLg==","B00000009615",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"16794370-0e66-4e41-8ca5-edd5ffb66f7a","SOAP_009.basePlot.cfc","D17","SOAP","SOAP_009","distributed","shrubScrub","WGS84",37.037929,-119.256671,20.1,1098.4,0.11,"NEON.DOC.001024vE","2018-07-03T21:14Z",NA,"Woody individual","pole pruner",NA,"Y","8279","NEON.PLA.D17.SOAP.08279","CEMOG","Cercocarpus montanus Raf. var. glaber (S. Watson) F.L. Martin","OK",NA,NA,NA,NA,NA,NA,"P3kunhL9imAlC8o2WmOPDwIlfUnwzEoWvwdlr8wqDhw=",NA,1.3,NA,NA,"P3kunhL9imAlC8o2WmOPDwIlfUnwzEoWgLsI/ByP9tKrn4aBUo65ag==","B00000009616",NA,"akantola@battelleecology.org","fjames@battelleecology.org",NA,NA
"34475c4a-160b-4965-af0d-9ad78b99b323","TOOL_011.basePlot.cfc","D18","TOOL","TOOL_011","distributed","sedgeHerbaceous","WGS84",68.625975,-149.591304,20.1,717.4,0.1,"NEON.DOC.001024vD","2017-07-18T18:00Z","31","Herbaceous clip strip","clippers",NA,NA,NA,NA,NA,NA,NA,147,"TOOL_011_147",2,0.1,100,NA,"qEiBKdJclf+nR681TpDMXxYIHMlcgulAGWaLowu2mRA=",NA,NA,NA,NA,"qEiBKdJclf+nR681TpDMXxYIHMlcgulAwUdKZaeDWms=",NA,NA,"Mschumaker@battelleecology.org","nbentley@battelleecology.org","Collection times are approximated from work start and stop times and the order of sampling.",NA
