"uid","namedLocation","domainID","siteID","plotType","sampleID","sampleCode","collectDate","lmaSampleID","lmaSampleCode","lmaSampleCondition","scanDate","scannedBy","freshMass","ovenStartDate","ovenEndDate","dryMass","weighedBy","scannedLeafNumber","leafArea","percentGreen","leafMassPerArea","dryMassFraction","measuredBy","remarks","dataQF"
"01173677-ae50-4d60-82d5-cc55ac6b349e","MOAB_004.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPN744PJHKhhAQ=",NA,"2017-09-05T17:00Z","S9R44vg6v2+IojQAoA3EV7FaCqM7nwPNx/G5ejlk70M=",NA,"invalid fresh mass","2017-09-08T16:00Z","cpratt@battelleecology.org",NA,"2017-09-08T16:13Z","2017-09-28T23:25Z",0.077,"rbarkie@battelleecology.org",21,1082.8,95,71.1,NA,"cpratt@battelleecology.org",NA,NA
"b922dbda-4544-4118-ad0a-b1d4cb5f9944","MOAB_003.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wxzF9bGfySJI=",NA,"2017-09-06T15:05Z","S9R44vg6v2+pbBt1VnwnmZovHsx9Mz5wOxi8OkHLPi4=",NA,"OK","2017-09-08T20:20Z","rbarkie@battelleecology.org",0.437,"2017-09-08T20:43Z","2017-09-11T19:03Z",0.221,"rbarkie@battelleecology.org",21,684,99,323.4,0.506,"rbarkie@battelleecology.org",NA,NA
"d5217a01-7725-4684-bd28-dae326bf5b34","MOAB_003.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDYnwmGkrP5jK8=",NA,"2017-09-06T16:05Z","S9R44vg6v2+pbBt1Vnwnmfa1JJaWIQDYCS7FI5TeqI8=",NA,"OK","2017-09-08T21:25Z","rbarkie@battelleecology.org",0.668,"2017-09-08T21:40Z","2017-09-11T19:06Z",0.348,"rbarkie@battelleecology.org",28,965.4,97,360.3,0.52,"rbarkie@battelleecology.org",NA,NA
"ac0b53cd-02c2-44dd-87cc-fef5be52ca96","MOAB_003.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v28Ulz9XyZYlkYUtUIBo+Vkwc3uK7P8rImo=",NA,"2017-09-06T17:00Z","S9R44vg6v28Ulz9XyZYlkYUtUIBo+VkwL1fbee1yvPw=",NA,"OK","2017-09-08T22:04Z","rbarkie@battelleecology.org",2.172,"2017-09-08T22:40Z","2017-09-11T19:10Z",1.452,"rbarkie@battelleecology.org",26,2104.7,95,689.9,0.669,"rbarkie@battelleecology.org",NA,NA
"7da06657-1d12-4493-bbd4-853d17ab1e99","MOAB_024.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6SNvuQx7vmgo=",NA,"2017-09-06T19:00Z","S9R44vg6v2+upPaIqgO8BUIbj0jSV//6s8aH40tzjcI=",NA,"OK","2017-09-09T16:58Z","rbarkie@battelleecology.org",0.441,"2017-09-09T17:18Z","2017-09-11T21:29Z",0.218,"cpratt@battelleecology.org",22,720.6,97,302.5,0.495,"cpratt@battelleecology.org",NA,NA
"f7bb80ec-d655-4426-9c71-d857fe6ba083","MOAB_024.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+upPaIqgO8BdVicv4OPtNmVYVFxxujZ4s=",NA,"2017-09-06T20:00Z","S9R44vg6v2+upPaIqgO8BdVicv4OPtNm3X88UD5E8ho=",NA,"OK","2017-09-09T17:38Z","rbarkie@battelleecology.org",0.745,"2017-09-09T17:51Z","2017-09-11T21:28Z",0.364,"cpratt@battelleecology.org",22,1142.2,96,318.7,0.489,"cpratt@battelleecology.org",NA,NA
"46f7fb50-c7f3-4601-a959-dc517dce97bc","MOAB_024.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+rbr4HBpNCWCfM95HLN8uWQ9EecnX5HB8=",NA,"2017-09-06T21:00Z","S9R44vg6v2+rbr4HBpNCWCfM95HLN8uWzjHLLbQ5Iwk=",NA,"OK","2017-09-09T18:27Z","",1.408,"2017-09-09T18:38Z","2017-09-11T21:33Z",0.866,"cpratt@battelleecology.org",27,1567.2,98,552.6,0.615,"cpratt@battelleecology.org",NA,NA
"4f2255f2-c593-42b3-9c02-60854d6accd9","MOAB_007.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2/9NxS7VLe+v93SFNmWzzzlc7OsK94UnIc=",NA,"2017-09-07T14:00Z","S9R44vg6v2/9NxS7VLe+v93SFNmWzzzldlq/8yP7tv8hmXtLnM6XVg==",NA,"OK","2017-09-09T18:58Z","rbarkie@battelleecology.org",0.218,"2017-09-09T19:13Z","2017-09-11T21:27Z",0.143,"cpratt@battelleecology.org",47,961.3,99,148.8,0.655,"cpratt@battelleecology.org",NA,NA
"92d985de-fdd8-4eb4-9f29-336ca65edae5","MOAB_007.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2/9NxS7VLe+v65ryXHEK48zCYsY8PvrdS8=",NA,"2017-09-07T15:00Z","S9R44vg6v2/9NxS7VLe+v65ryXHEK48z0OmGraGta34xZUQ7rqeJEg==",NA,"OK","2017-09-09T19:32Z","",0.11,"2017-09-09T19:41Z","2017-09-11T21:21Z",0.072,"cpratt@battelleecology.org",23,395.5,99,182.1,0.654,"cpratt@battelleecology.org",NA,NA
"d0d07c2b-2bec-4f66-a37d-087125571ccb","MOAB_007.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2/9NxS7VLe+v7/5M5ATASQl0NtemjEGIsI=",NA,"2017-09-07T16:00Z","S9R44vg6v2/9NxS7VLe+v7/5M5ATASQlAc3iSNWO4Im2+oQZYth5nA==",NA,"OK","2017-09-09T19:48Z","rbarkie@battelleecology.org",0.087,"2017-09-09T20:08Z","2017-09-11T21:32Z",0.056,"cpratt@battelleecology.org",22,351.9,99,159.1,0.642,"cpratt@battelleecology.org",NA,NA
"64222e7a-143e-4047-a2f8-9047c90e260b","MOAB_001.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v28f+Zts8A8BN+Exr3BnFsIB79W8iF9t0IU=",NA,"2017-09-07T17:30Z","S9R44vg6v28f+Zts8A8BN+Exr3BnFsIBGq/X12bZ7MI=",NA,"OK","2017-09-09T20:23Z","rbarkie@battelleecology.org",0.156,"2017-09-09T20:33Z","2017-09-11T21:25Z",0.094,"cpratt@battelleecology.org",16,1005,90,93.5,0.603,"cpratt@battelleecology.org",NA,NA
"ffc4ed4f-a3a2-4c18-b257-136d81479686","MOAB_009.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v29a3iYIcLakVBjap3adP+f7IHuLsgccAVE=",NA,"2017-09-07T19:00Z","S9R44vg6v29a3iYIcLakVBjap3adP+f70hEVFPYu2xM=",NA,"OK","2017-09-09T20:41Z","rbarkie@battelleecology.org",0.186,"2017-09-09T20:49Z","2017-09-11T21:24Z",0.121,"cpratt@battelleecology.org",15,1022,90,118.4,0.652,"cpratt@battelleecology.org",NA,NA
"bec189b4-b374-40ae-ac83-700f3d01db34","MOAB_010.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v29Az0sdlbKhGb3OfO6BV3ZT2YDmW4B2NYQ=",NA,"2017-09-07T20:00Z","S9R44vg6v29Az0sdlbKhGb3OfO6BV3ZTOcsqLumh9Lc=",NA,"OK","2017-09-09T15:48Z","rbarkie@battelleecology.org",0.111,"2017-09-09T15:57Z","2017-09-11T21:29Z",0.083,"cpratt@battelleecology.org",16,691.7,93,120,0.749,"rbarkie@battelleecology.org",NA,NA
"031a8753-0b96-4a11-b2b1-c1849beffbca","MOAB_046.basePlot.cfc","D13","MOAB","tower","S9R44vg6v2/MrQsjQZV30DSyddux20m2h/Rcmy8/F5E=",NA,"2017-09-09T17:00Z","S9R44vg6v2/MrQsjQZV30DSyddux20m2xf7Y8QSawHk=",NA,"OK","2017-09-12T14:51Z","zgordon@battelleecology.org",0.074,"2017-09-12T15:03Z","2017-09-15T16:39Z",0.068,"zgordon@battelleecology.org",14,610.3,80,111.9,0.919,"zgordon@battelleecology.org",NA,NA
"b71e2354-cbdb-4c75-812b-9f2a7097e9eb","MOAB_045.basePlot.cfc","D13","MOAB","tower","S9R44vg6v29ha3pkiv5lPCuTCeomUQhsI60KGC1Fc44=",NA,"2017-09-09T19:00Z","S9R44vg6v29ha3pkiv5lPCuTCeomUQhsTdBoiLynznY=",NA,"OK","2017-09-12T16:07Z","zgordon@battelleecology.org",0.134,"2017-09-12T16:20Z","2017-09-15T16:37Z",0.115,"zgordon@battelleecology.org",13,1182.2,90,96.9,0.856,"zgordon@battelleecology.org",NA,NA
"52bdd123-76a6-4185-a7ad-ac08f3a408de","MOAB_047.basePlot.cfc","D13","MOAB","tower","S9R44vg6v2/Sa7hSEKNKHKnsYa4CbdeP+5AeCh0emEk=",NA,"2017-09-09T21:00Z","S9R44vg6v2/Sa7hSEKNKHKnsYa4CbdePLqsFJwbAfgY=",NA,"OK","2017-09-12T19:20Z","zgordon@battelleecology.org",0.101,"2017-09-12T19:29Z","2017-09-15T16:36Z",0.092,"zgordon@battelleecology.org",16,832.5,80,110.4,0.914,"zgordon@battelleecology.org",NA,NA
"41686073-cdb0-4eab-9c51-e216dfe9e2c3","MOAB_002.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+SKjSdx5MDkqDKvmVLtGDsEvBR62FNuys=",NA,"2017-09-10T17:00Z","S9R44vg6v2+SKjSdx5MDkqDKvmVLtGDs0jwsoZdNLpE=",NA,"OK","2017-09-12T20:52Z","zgordon@battelleecology.org",0.077,"2017-09-12T21:14Z","2017-09-15T16:31Z",0.068,"zgordon@battelleecology.org",23,449.8,85,150.3,0.883,"zgordon@battelleecology.org",NA,NA
"775cbabd-c9fb-4cfd-961b-375b18043137","MOAB_006.basePlot.cfc","D13","MOAB","distributed","S9R44vg6v2+1jRmWdbEcAJawb+LPEfYNK3yvx7MecLo=",NA,"2017-09-10T19:00Z","S9R44vg6v2+1jRmWdbEcAJawb+LPEfYNqwRsf7mKuSU=",NA,"OK","2017-09-12T17:35Z","zgordon@battelleecology.org",0.212,"2017-09-12T17:50Z","2017-09-15T16:34Z",0.187,"zgordon@battelleecology.org",14,1234.1,95,151.3,0.882,"zgordon@battelleecology.org",NA,NA
"58373d30-ee21-4e2b-bfcb-5d7fda72fb88","MOAB_044.basePlot.cfc","D13","MOAB","tower","S9R44vg6v2/PqhJcPWl0CUyZ239Bg+HAwSXvlakgaB0=",NA,"2017-09-10T21:00Z","S9R44vg6v2/PqhJcPWl0CUyZ239Bg+HAbFdpzqXzn1g=",NA,"OK","2017-09-12T20:11Z","zgordon@battelleecology.org",0.142,"2017-09-12T20:23Z","2017-09-15T16:41Z",0.117,"zgordon@battelleecology.org",12,1220.1,95,96.1,0.823,"zgordon@battelleecology.org",NA,NA
"7ddff5dd-ceaf-4523-b914-0079fed617bc","NIWO_003.basePlot.cfc","D13","NIWO","distributed","3OSvvfuNlpWE8xXM6yDtusikGCKiSbfVFewbnlFcOfM=","A00000091278","2019-08-15T14:14Z","3OSvvfuNlpWE8xXM6yDtusikGCKiSbfVLbYH50EyGDOIW1Q9q54Wxg==","A00000120263","OK","2019-08-20T18:50Z","0000-0003-4609-3858",0.393,"2019-08-20T19:00Z","2019-09-04T19:45Z",0.264,"0000-0003-4609-3858",42,2710,99,97.4,0.672,"0000-0003-4609-3858",NA,NA
"af195129-b4f4-46ff-888a-ef4f83878a21","NIWO_004.basePlot.cfc","D13","NIWO","distributed","3OSvvfuNlpX00qy2hDjsn1UijKLizJgShwqCMfoEtoY=","A00000091294","2019-08-20T15:20Z","3OSvvfuNlpX00qy2hDjsn1UijKLizJgSS8YHQICV4W80jhI1ZX7vNA==","A00000092310","OK","2019-08-21T19:40Z","0000-0003-4609-3858",0.886,"2019-08-21T19:50Z","2019-09-04T19:45Z",0.458,"0000-0003-4609-3858",60,1539,99,297.6,0.517,"0000-0003-4609-3858",NA,NA
"d7c9a6ad-f6dc-47f3-8341-68bfa8227964","NIWO_004.basePlot.cfc","D13","NIWO","distributed","3OSvvfuNlpX8RcnXjuturG1VFaj6afKCFqccze8vXZs=","A00000091299","2019-08-20T17:36Z","3OSvvfuNlpX8RcnXjuturG1VFaj6afKC4DEdFVNIVgg=","A00000092309","OK","2019-08-21T19:00Z","0000-0003-4609-3858",1.337,"2019-08-21T19:50Z","2019-09-04T19:45Z",0.704,"0000-0003-4609-3858",50,1491,99,472.2,0.527,"0000-0003-4609-3858",NA,NA
"424281ed-cf54-4fd0-83c3-7b9dd63b1e54","NIWO_002.basePlot.cfc","D13","NIWO","distributed","3OSvvfuNlpV3uhBc0GIgwFzfxyb5E5ya0nQjZjVi9Nk=","A00000091296","2019-08-21T12:47Z","3OSvvfuNlpV3uhBc0GIgwFzfxyb5E5yagghuvtFvHP4=","A00000092315","OK","2019-08-22T14:40Z","0000-0003-4609-3858",1.044,"2019-08-22T16:05Z","2019-09-04T19:45Z",0.546,"0000-0003-4609-3858",90,1474,98,370.4,0.523,"0000-0003-4609-3858",NA,NA
"bb5cf8f6-c79d-4898-bce1-e4a787dccf91","NIWO_002.basePlot.cfc","D13","NIWO","distributed","3OSvvfuNlpVjUFb5Qoc6H9lXjAuHVDx0VDXsoNhLtjY=","A00000091304","2019-08-21T13:11Z","3OSvvfuNlpVjUFb5Qoc6H9lXjAuHVDx08zekrSQ/2WoUYrPgmZADWw==","A00000092314","OK","2019-08-22T14:00Z","0000-0003-4609-3858",1.246,"2019-08-22T16:05Z","2019-09-04T19:45Z",0.592,"0000-0003-4609-3858",40,1923,98,307.9,0.475,"0000-0003-4609-3858",NA,NA
"82e064b7-bcf8-4b90-8479-fb8dc4be7f41","NIWO_002.basePlot.cfc","D13","NIWO","distributed","3OSvvfuNlpWIKHw+2wzK3v/NOgBcGclsd4pRN/GMoOs=","A00000091836","2019-08-21T13:43Z","3OSvvfuNlpWIKHw+2wzK3v/NOgBcGcls0TskBuKE0Fg0qwtPM0rHZQ==","A00000092313","OK","2019-08-22T15:10Z","0000-0003-4609-3858",1.005,"2019-08-22T16:05Z","2019-09-04T19:45Z",0.468,"0000-0003-4609-3858",70,2224,100,210.4,0.466,"0000-0003-4609-3858",NA,NA
"3c2ea9e3-6436-4afa-8052-5da0f66f93a8","NIWO_001.basePlot.cfc","D13","NIWO","distributed","3OSvvfuNlpUVnF+9V1ntUDxxji6WKT60w+wCgNqhXIc=","A00000091303","2019-08-21T14:49Z","3OSvvfuNlpUVnF+9V1ntUDxxji6WKT60dZxiyAb7qKDZ3Sb4oDEAeA==","A00000092311","OK","2019-08-22T15:55Z","0000-0003-4609-3858",1.46,"2019-08-22T16:05Z","2019-09-04T19:45Z",0.666,"0000-0003-4609-3858",50,2137,98,311.7,0.456,"0000-0003-4609-3858",NA,NA
"d307d241-3c53-4e20-bade-7bca8d506a17","NIWO_001.basePlot.cfc","D13","NIWO","distributed","3OSvvfuNlpUuQ2w8KEK5ElXufIvEWLM08X/H0gQiW08=","A00000091295","2019-08-21T15:06Z","3OSvvfuNlpUuQ2w8KEK5ElXufIvEWLM0ioJq6Wbmkos=","A00000092312","OK","2019-08-22T15:35Z","0000-0003-4609-3858",1.277,"2019-08-22T16:05Z","2019-09-04T19:45Z",0.644,"0000-0003-4609-3858",100,1741,100,369.9,0.504,"0000-0003-4609-3858",NA,NA
"97e2abb0-87a8-489a-b8ba-37996c99f5a0","NIWO_004.basePlot.cfc","D13","NIWO","distributed","3OSvvfuNlpUal8JAFFRHlo/nQDNZcq3Wts2BQ4ljtEU=","A00000091281","2019-08-22T15:54Z","3OSvvfuNlpUal8JAFFRHlo/nQDNZcq3WlrfY1EQwz9mKXX/GqsfQkQ==","A00000092320","OK","2019-08-27T17:40Z","0000-0003-4609-3858",1.738,"2019-08-27T20:45Z","2019-09-04T19:45Z",0.845,"0000-0003-4609-3858",30,2257,97,374.4,0.486,"0000-0003-4609-3858",NA,NA
"e01bed76-8e96-4608-920f-29d3cf97b7a3","NIWO_004.basePlot.cfc","D13","NIWO","distributed","3OSvvfuNlpW5ksa1WCUvrBhsxF0uIJpw+IxNVppDOWM=","A00000091267","2019-08-22T15:58Z","3OSvvfuNlpW5ksa1WCUvrBhsxF0uIJpw9vafQFsDjFI=","A00000092316","OK","2019-08-26T22:02Z","0000-0002-3407-4177",0.799,"2019-08-26T23:00Z","2019-09-04T19:45Z",0.41,"0000-0003-4609-3858",60,6270,88,65.4,0.513,"0000-0003-4609-3858",NA,NA
"cb1ba9f3-a6ad-4646-8183-52dadbf205dd","NIWO_042.basePlot.cfc","D13","NIWO","tower","3OSvvfuNlpXamhWjYJs3bZ6+UqLr797oIkKBWICUOmM=","A00000091298","2019-08-22T17:05Z","3OSvvfuNlpXamhWjYJs3bZ6+UqLr797o41v9c5kXrzY=","A00000092319","OK","2019-08-27T17:00Z","0000-0003-4609-3858",0.553,"2019-08-27T20:45Z","2019-09-04T19:45Z",0.272,"0000-0003-4609-3858",100,937,100,290.3,0.492,"0000-0003-4609-3858",NA,NA
"fdbd18b7-8e00-41bd-9d8e-303bdd759137","NIWO_042.basePlot.cfc","D13","NIWO","tower","3OSvvfuNlpVBmztA6qtyOcq6SjcogFDz5/y8mJoWkq8=","A00000091802","2019-08-22T17:10Z","3OSvvfuNlpVBmztA6qtyOcq6SjcogFDz0QQ1ykooGYy5Rcmp/2Lmsw==","A00000092323","OK","2019-08-27T19:25Z","0000-0003-4609-3858",0.988,"2019-08-27T20:45Z","2019-09-04T19:45Z",0.501,"0000-0003-4609-3858",70,1993,99,251.4,0.507,"0000-0003-4609-3858",NA,NA
"2183904b-0230-454e-a9c6-712295c26e5d","NIWO_042.basePlot.cfc","D13","NIWO","tower","3OSvvfuNlpVi/s/O4QrdJ4jn4b8EoyyUIWKApN/BR1M=","A00000091886","2019-08-22T17:13Z","3OSvvfuNlpVi/s/O4QrdJ4jn4b8EoyyUVRxKZ7Nxk5c=","A00000092317","OK","2019-08-26T22:34Z","0000-0002-3407-4177",1.488,"2019-08-26T23:00Z","2019-09-04T19:45Z",0.544,"0000-0003-4609-3858",34,5690,97,95.6,0.366,"0000-0003-4609-3858",NA,NA
"f48dc57c-15ff-4c1d-a08d-cc84d955bf15","NIWO_067.basePlot.cfc","D13","NIWO","tower","3OSvvfuNlpWZiIsNBdSKeeu0KovEHpSFVRGUrDUV4HY=","A00000091284","2019-08-22T18:47Z","3OSvvfuNlpWZiIsNBdSKeeu0KovEHpSFQ3z4tT90aFwoJ1binwrUVQ==","A00000092324","OK","2019-08-27T19:45Z","0000-0003-4609-3858",1.902,"2019-08-27T20:45Z","2019-09-04T19:45Z",0.862,"0000-0003-4609-3858",40,9540,97,90.4,0.453,"0000-0003-4609-3858",NA,NA
"14ff989a-8b4e-4363-be28-94929b1370ff","NIWO_067.basePlot.cfc","D13","NIWO","tower","3OSvvfuNlpW22AdJ9IF7voXkCz35esTKNrZWTApwI0k=","A00000091819","2019-08-22T18:48Z","3OSvvfuNlpW22AdJ9IF7voXkCz35esTKX8OKuI4I1g32MmejjimqQA==","A00000092322","OK","2019-08-27T18:50Z","0000-0003-4609-3858",1.118,"2019-08-27T20:45Z","2019-09-04T19:45Z",0.571,"0000-0003-4609-3858",80,2088,100,273.5,0.511,"0000-0003-4609-3858",NA,NA
"3995c083-5ded-4773-9845-7385dc17e2f4","NIWO_067.basePlot.cfc","D13","NIWO","tower","3OSvvfuNlpU53eQ73fRadqTHccF4ywjqK4w1sJZ8WMw=","A00000091785","2019-08-22T18:53Z","3OSvvfuNlpU53eQ73fRadqTHccF4ywjqXp1dTQkDb8I=","A00000092321","OK","2019-08-27T18:10Z","0000-0003-4609-3858",1.036,"2019-08-27T20:45Z","2019-09-04T19:45Z",0.55,"0000-0003-4609-3858",100,1456,97,377.7,0.531,"0000-0003-4609-3858",NA,NA
"fbff4029-1488-435b-a2fd-6a1998325301","NIWO_067.basePlot.cfc","D13","NIWO","tower","3OSvvfuNlpXM6nqY8HeWW48y700D677pgAoFSCxSXz8=","A00000091266","2019-08-22T18:55Z","3OSvvfuNlpXM6nqY8HeWW48y700D677pI8g73pP9G7E=","A00000092325","OK","2019-08-27T20:40Z","0000-0003-4609-3858",1.015,"2019-08-27T20:45Z","2019-09-04T19:45Z",0.495,"0000-0003-4609-3858",72,8168,97,60.6,0.488,"0000-0003-4609-3858",NA,NA
"c445bf5d-83b8-4a94-b25e-dd722f78a066","NIWO_011.basePlot.cfc","D13","NIWO","distributed","3OSvvfuNlpUoAcRJdRhkYbWRnlOgOtOCL4XQ3bOavi0=","A00000091302","2019-08-26T15:43Z","3OSvvfuNlpUoAcRJdRhkYbWRnlOgOtOC99UVFjy9MWXb0R8IhcpSvA==","A00000092327","OK","2019-08-29T14:40Z","0000-0003-4609-3858",1.368,"2019-08-29T18:10Z","2019-09-04T19:45Z",0.652,"0000-0003-4609-3858",30,2218,97,294,0.477,"0000-0003-4609-3858",NA,NA
"448bd8c7-321f-4e97-8bb7-142d5e05bd1e","NIWO_007.basePlot.cfc","D13","NIWO","distributed","3OSvvfuNlpWV0AwlW+8aMvGlEfSa1LFP1mowEub0RlE=","A00000091301","2019-08-26T17:32Z","3OSvvfuNlpWV0AwlW+8aMvGlEfSa1LFP8CZXZxQ13lyaT8d8y/58Xw==","A00000092328","OK","2019-08-29T15:55Z","0000-0003-4609-3858",1.245,"2019-08-29T18:10Z","2019-09-04T19:45Z",0.58,"0000-0003-4609-3858",60,2332,96,248.7,0.466,"0000-0003-4609-3858",NA,NA
"0323ad7e-6bb4-4c7c-b91b-41dfa6a0b54b","NIWO_007.basePlot.cfc","D13","NIWO","distributed","3OSvvfuNlpWz/ibMDiPZd0LS79aEKb6eL+BIGPKRE9M=","A00000091768","2019-08-26T17:35Z","3OSvvfuNlpWz/ibMDiPZd0LS79aEKb6eQ5AzPJduDklkdkn+bnUpnA==","A00000092326","OK","2019-08-29T14:15Z","0000-0003-4609-3858",0.997,"2019-08-29T18:10Z","2019-09-04T19:45Z",0.516,"0000-0003-4609-3858",70,1773,100,291,0.518,"0000-0003-4609-3858",NA,NA
"12147ffe-cbd3-4da4-8b7c-d96d772ac080","NIWO_063.basePlot.cfc","D13","NIWO","tower","3OSvvfuNlpXGy9l9Qe4wsSWkbky1ij2Kpazus4zuhkI=","A00000091283","2019-08-26T20:31Z","3OSvvfuNlpXGy9l9Qe4wsSWkbky1ij2KHtHaXcFUeFFe18fEYamh0g==","A00000092329","OK","2019-08-29T17:30Z","0000-0003-4609-3858",2.685,"2019-08-29T18:10Z","2019-09-04T19:45Z",1.212,"0000-0003-4609-3858",70,12872,99,94.2,0.451,"0000-0003-4609-3858",NA,NA
"0c78866e-f369-4896-96db-c477db592022","NIWO_016.basePlot.cfc","D13","NIWO","distributed","3OSvvfuNlpWr94xef2DbH0tBEu9AqZ3fk1BAzt2QXTw=","A00000091300","2019-08-27T15:10Z","3OSvvfuNlpWr94xef2DbH0tBEu9AqZ3f0aGNIRDY1pCr3lyjd6FVZQ==","A00000092331","OK","2019-08-29T18:00Z","0000-0003-4609-3858",1.59,"2019-08-29T18:10Z","2019-09-04T19:45Z",0.725,"0000-0003-4609-3858",50,2371,99,305.8,0.456,"0000-0003-4609-3858",NA,NA
"49dfb31b-3355-4ed5-9389-af3914ed2b5c","NIWO_016.basePlot.cfc","D13","NIWO","distributed","3OSvvfuNlpUWebAgT9UmKpd5VSk2Z/kdS4bdoPuzKfw=","A00000091279","2019-08-27T15:12Z","3OSvvfuNlpUWebAgT9UmKpd5VSk2Z/kd8SV4v1nmguwuSzmG/AI0eQ==","A00000092330","OK","2019-08-29T17:45Z","0000-0003-4609-3858",1.478,"2019-08-29T18:10Z","2019-09-04T19:45Z",0.667,"0000-0003-4609-3858",40,2180,99,306,0.451,"0000-0003-4609-3858",NA,NA
"5accb0c9-5579-4b09-a9e1-3b3e51977fc5","JORN_042.basePlot.cfc","D14","JORN","tower","NrWJnEy30pa9hgXY8If8AY5TrRXqpMAeSXJ+RPJ/lsc=",NA,"2017-08-22T14:40Z","NrWJnEy30pa9hgXY8If8AY5TrRXqpMAeMW+xGQZuvxk=",NA,"OK","2017-08-28T07:38Z","srose@battelleecology.org",0.312,"2017-08-28T20:30Z","2017-08-31T09:12Z",0.261,"",10,1520.7,100,171.8,0.837,"srose@battelleecology.org","",NA
"c5636f89-d7ce-4ea5-a70c-07df3136dbb7","JORN_044.basePlot.cfc","D14","JORN","tower","NrWJnEy30pb5EcVYTMMiU26ZS7F2zKDT+Js/ODOwVhc=",NA,"2017-08-22T14:43Z","NrWJnEy30pb5EcVYTMMiU26ZS7F2zKDTlLeUYmMTQWM=",NA,"OK","2017-08-28T07:52Z","srose@battelleecology.org",0.109,"2017-08-28T20:30Z","2017-08-31T09:32Z",0.067,"",16,743,95,89.6,0.611,"srose@battelleecology.org","",NA
"2d186a79-4f3b-42e7-9f42-fac97032c23b","JORN_047.basePlot.cfc","D14","JORN","tower","NrWJnEy30pbj4NIPURE2sikM/qF3XH+X0yenfyA3+Q0=",NA,"2017-08-22T14:44Z","NrWJnEy30pbj4NIPURE2sikM/qF3XH+X9iO+dvGt/Zg=",NA,"OK","2017-08-28T07:17Z","srose@battelleecology.org",0.163,"2017-08-28T20:30Z","2017-08-31T09:35Z",0.105,"",15,967.7,95,108.5,0.644,"srose@battelleecology.org","",NA
"11a71e8e-2d6d-4c05-a1c5-dcdfddc9fad6","JORN_045.basePlot.cfc","D14","JORN","tower","NrWJnEy30pZqn1VwLwoBVg7l6ivlc3J10ibwDk2Vuhg=",NA,"2017-08-22T14:45Z","NrWJnEy30pZqn1VwLwoBVg7l6ivlc3J1ckoibg5PkVU=",NA,"OK","2017-08-28T15:20Z","srose@battelleecology.org",0.12,"2017-08-28T20:30Z","2017-08-31T09:15Z",0.112,"",19,910,100,123.1,0.933,"nmiller@field-ops.org","",NA
"6efd321e-1efc-4af4-be6e-0057f72503b0","JORN_007.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pYr4GLSTAZ247KTc3nq42ldlm5FvAbTsjs=",NA,"2017-08-22T14:47Z","NrWJnEy30pYr4GLSTAZ247KTc3nq42ldzhF4bAm+dHZIXwa+R3sEcA==",NA,"OK","2017-08-29T17:23Z","srose@battelleecology.org",1.368,"2017-08-29T19:30Z","2017-09-01T16:01Z",0.777,"",6,5033.8,100,154.3,0.568,"srose@battelleecology.org","6 pinnae scanned",NA
"56702847-0bf9-4ad5-bff5-42b8c5a82aee","JORN_007.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pYr4GLSTAZ24yN8oL+QHJhidXI7U0chpHA=",NA,"2017-08-22T14:50Z","NrWJnEy30pYr4GLSTAZ24yN8oL+QHJhiM6p57TSrMW3rWyrOWm2N/Q==",NA,"OK","2017-08-29T15:46Z","srose@battelleecology.org",1.58,"2017-08-29T19:30Z","2017-09-01T16:03Z",0.855,"",5,6077.8,98,140.6,0.541,"","5 pinnae scanned",NA
"a25d5c3a-9b9c-48e7-b074-a4dd6588fea3","JORN_007.basePlot.cfc","D14","JORN","distributed","NrWJnEy30pboUEQP7+NMQxhQa0OlKLMS7BP5yaAGj9M=",NA,"2017-08-22T14:53Z","NrWJnEy30pboUEQP7+NMQxhQa0OlKLMSoDICqMnV5jo=",NA,"OK","2017-08-25T16:26Z","srose@battelleecology.org",4.93,"2017-08-25T18:30Z","2017-08-29T19:00Z",2.416,"msandifer@battelleecology.org",9,5962.9,95,405.2,0.49,"","",NA
