"uid","namedLocation","domainID","siteID","plotID","setDate","collectDate","processingDate","massSampleIDList","massSampleMixtureID","cnSampleID","cnSampleCode","ligninSampleID","ligninSampleBarcode","archiveSampleID","archiveSampleBarcode","toxicodendronPossible","remarks","processedBy"
"b1fa3af6-890b-49b5-b30f-07c4a54fd79f","UKFS_057.basePlot.ltr","D06","UKFS","UKFS_057","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS057951.20181015.LVS|NEON.LTR.UKFS057600.20181015.LVS","NEON.LTR.UKFS057.20181015.LVS","NEON.LTR.UKFS057.20181015.LVS.CN","A00000041542","NEON.LTR.UKFS057.20181015.LVS.LIG","A00000041543","NEON.LTR.UKFS057.20181015.LVS.AR","A00000041544",NA,NA,"cbrennan@battelleecology.org"
"4900e429-4c28-4f38-8deb-251b0df6cb0b","UKFS_053.basePlot.ltr","D06","UKFS","UKFS_053","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS053293.20181015.LVS|NEON.LTR.UKFS053792.20181015.LVS","NEON.LTR.UKFS053.20181015.LVS","NEON.LTR.UKFS053.20181015.LVS.CN","A00000041522","NEON.LTR.UKFS053.20181015.LVS.LIG","A00000041520","NEON.LTR.UKFS053.20181015.LVS.AR","A00000041521",NA,NA,"cbrennan@battelleecology.org"
"c200dbef-d6d8-4016-a8af-6b0f2ade7006","UKFS_056.basePlot.ltr","D06","UKFS","UKFS_056","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS056118.20181015.LVS|NEON.LTR.UKFS056273.20181015.LVS","NEON.LTR.UKFS056.20181015.LVS","NEON.LTR.UKFS056.20181015.LVS.CN","A00000041559","NEON.LTR.UKFS056.20181015.LVS.LIG","A00000041560","NEON.LTR.UKFS056.20181015.LVS.AR","A00000041561",NA,NA,"cbrennan@battelleecology.org"
"1c8453aa-ac39-40eb-926e-362268d40436","UKFS_044.basePlot.ltr","D06","UKFS","UKFS_044","2018-10-01","2018-10-15","2018-10-30","NEON.LTR.UKFS044880.20181015.LVS|NEON.LTR.UKFS044606.20181015.LVS","NEON.LTR.UKFS044.20181015.LVS","NEON.LTR.UKFS044.20181015.LVS.CN","A00000041529","NEON.LTR.UKFS044.20181015.LVS.LIG","A00000041531","NEON.LTR.UKFS044.20181015.LVS.AR","A00000041530",NA,NA,"cbrennan@battelleecology.org"
"b8487a1d-6110-4d72-9645-fe5bb6e566ca","UKFS_050.basePlot.ltr","D06","UKFS","UKFS_050","2018-10-01","2018-10-15","2018-10-30","NEON.LTR.UKFS050322.20181015.LVS|NEON.LTR.UKFS050063.20181015.LVS","NEON.LTR.UKFS050.20181015.LVS","NEON.LTR.UKFS050.20181015.LVS.CN","A00000041519","NEON.LTR.UKFS050.20181015.LVS.LIG","A00000041517","NEON.LTR.UKFS050.20181015.LVS.AR","A00000041518",NA,NA,"cbrennan@battelleecology.org"
"8422fec7-702b-4b9c-b897-e4c1fa46a5c7","UKFS_052.basePlot.ltr","D06","UKFS","UKFS_052","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS052565.20181015.LVS|NEON.LTR.UKFS052162.20181015.LVS","NEON.LTR.UKFS052.20181015.LVS","NEON.LTR.UKFS052.20181015.LVS.CN","A00000041524","NEON.LTR.UKFS052.20181015.LVS.LIG","A00000041523","NEON.LTR.UKFS052.20181015.LVS.AR","A00000041525",NA,NA,"cbrennan@battelleecology.org"
"88b05d26-4990-4a3a-abd9-b9eedf3f4d34","UKFS_060.basePlot.ltr","D06","UKFS","UKFS_060","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS060951.20181015.LVS|NEON.LTR.UKFS060600.20181015.LVS","NEON.LTR.UKFS060.20181015.LVS","NEON.LTR.UKFS060.20181015.LVS.CN","A00000041548","NEON.LTR.UKFS060.20181015.LVS.LIG","A00000041549","NEON.LTR.UKFS060.20181015.LVS.AR","A00000041550",NA,NA,"cbrennan@battelleecology.org"
"f71e6ba3-543e-4386-9a90-9f40d783b144","UKFS_051.basePlot.ltr","D06","UKFS","UKFS_051","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS051287.20181015.NDL|NEON.LTR.UKFS051178.20181015.NDL","NEON.LTR.UKFS051.20181015.NDL","NEON.LTR.UKFS051.20181015.NDL.CN","A00000041540","NEON.LTR.UKFS051.20181015.NDL.LIG","A00000041541","","",NA,NA,"cbrennan@battelleecology.org"
"fffaf749-a199-42cd-bab5-4df9404ccc77","UKFS_057.basePlot.ltr","D06","UKFS","UKFS_057","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS057951.20181015.NDL|NEON.LTR.UKFS057600.20181015.NDL","NEON.LTR.UKFS057.20181015.NDL","NEON.LTR.UKFS057.20181015.NDL.CN","A00000041536","NEON.LTR.UKFS057.20181015.NDL.LIG","A00000041535","","",NA,NA,"cbrennan@battelleecology.org"
"e2846a59-7ccc-411e-86d7-045a4af6882e","UKFS_046.basePlot.ltr","D06","UKFS","UKFS_046","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS046548.20181015.LVS|NEON.LTR.UKFS046860.20181015.LVS","NEON.LTR.UKFS046.20181015.LVS","NEON.LTR.UKFS046.20181015.LVS.CN","A00000041576","NEON.LTR.UKFS046.20181015.LVS.LIG","A00000041575","NEON.LTR.UKFS046.20181015.LVS.AR","A00000041574",NA,NA,"cbrennan@battelleecology.org"
"629aeed2-e5ac-4bb1-a603-6aada9883b12","UKFS_049.basePlot.ltr","D06","UKFS","UKFS_049","2018-10-01","2018-10-15","2018-10-30","NEON.LTR.UKFS049162.20181015.LVS","NEON.LTR.UKFS049.20181015.LVS","NEON.LTR.UKFS049.20181015.LVS.CN","A00000041534","NEON.LTR.UKFS049.20181015.LVS.LIG","A00000041533","NEON.LTR.UKFS049.20181015.LVS.AR","A00000041532",NA,NA,"cbrennan@battelleecology.org"
"909073c7-bd5a-43d8-a09a-23a2451b9c04","UKFS_058.basePlot.ltr","D06","UKFS","UKFS_058","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS058366.20181015.LVS|NEON.LTR.UKFS058811.20181015.LVS","NEON.LTR.UKFS058.20181015.LVS","NEON.LTR.UKFS058.20181015.LVS.CN","A00000041565","NEON.LTR.UKFS058.20181015.LVS.LIG","A00000041567","NEON.LTR.UKFS058.20181015.LVS.AR","A00000041566",NA,NA,"cbrennan@battelleecology.org"
"e0583367-b939-4c4d-b8ff-1d3ad448f9cd","UKFS_047.basePlot.ltr","D06","UKFS","UKFS_047","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS047322.20181015.LVS|NEON.LTR.UKFS047063.20181015.LVS","NEON.LTR.UKFS047.20181015.LVS","NEON.LTR.UKFS047.20181015.LVS.CN","A00000041556","NEON.LTR.UKFS047.20181015.LVS.LIG","A00000041557","NEON.LTR.UKFS047.20181015.LVS.AR","A00000041558",NA,NA,"cbrennan@battelleecology.org"
"9d8a9d0a-37a8-4d21-a866-f183676ff8d9","UKFS_048.basePlot.ltr","D06","UKFS","UKFS_048","2018-10-01","2018-10-15","2018-10-30","NEON.LTR.UKFS048055.20181015.LVS","NEON.LTR.UKFS048.20181015.LVS","NEON.LTR.UKFS048.20181015.LVS.CN","A00000041528","NEON.LTR.UKFS048.20181015.LVS.LIG","A00000041527","NEON.LTR.UKFS048.20181015.LVS.AR","A00000041526",NA,NA,"cbrennan@battelleecology.org"
"45cae805-63a7-4391-a46e-9f8a8022cd8f","UKFS_031.basePlot.ltr","D06","UKFS","UKFS_031","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS031703.20181015.LVS|NEON.LTR.UKFS031766.20181015.LVS","NEON.LTR.UKFS031.20181015.LVS","NEON.LTR.UKFS031.20181015.LVS.CN","A00000041547","NEON.LTR.UKFS031.20181015.LVS.LIG","A00000041545","NEON.LTR.UKFS031.20181015.LVS.AR","A00000041546",NA,NA,"cbrennan@battelleecology.org"
"feac3a1a-093e-436d-8373-b95491de0238","UKFS_059.basePlot.ltr","D06","UKFS","UKFS_059","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS059297.20181015.LVS|NEON.LTR.UKFS059131.20181015.LVS","NEON.LTR.UKFS059.20181015.LVS","NEON.LTR.UKFS059.20181015.LVS.CN","A00000041563","NEON.LTR.UKFS059.20181015.LVS.LIG","A00000041564","NEON.LTR.UKFS059.20181015.LVS.AR","A00000041562",NA,NA,"cbrennan@battelleecology.org"
"5d4eda6c-c142-48f0-ac79-6e5de48fdb7f","UKFS_051.basePlot.ltr","D06","UKFS","UKFS_051","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS051178.20181015.LVS|NEON.LTR.UKFS051287.20181015.LVS","NEON.LTR.UKFS051.20181015.LVS","NEON.LTR.UKFS051.20181015.LVS.CN","A00000041555","NEON.LTR.UKFS051.20181015.LVS.LIG","A00000041554","","",NA,NA,"cbrennan@battelleecology.org"
"0525d9c1-f118-468e-903a-1e5e533e41d5","UKFS_055.basePlot.ltr","D06","UKFS","UKFS_055","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS055790.20181015.LVS|NEON.LTR.UKFS055118.20181015.LVS","NEON.LTR.UKFS055.20181015.LVS","NEON.LTR.UKFS055.20181015.LVS.CN","A00000041568","NEON.LTR.UKFS055.20181015.LVS.LIG","A00000041569","NEON.LTR.UKFS055.20181015.LVS.AR","A00000041570",NA,NA,"cbrennan@battelleecology.org"
"d06811f4-fcc5-4ac6-acd8-beb19e8f0584","UKFS_043.basePlot.ltr","D06","UKFS","UKFS_043","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS043921.20181015.LVS|NEON.LTR.UKFS043178.20181015.LVS","NEON.LTR.UKFS043.20181015.LVS","NEON.LTR.UKFS043.20181015.LVS.CN","A00000041579","NEON.LTR.UKFS043.20181015.LVS.LIG","A00000041577","NEON.LTR.UKFS043.20181015.LVS.AR","A00000041578",NA,NA,"cbrennan@battelleecology.org"
"c3fcf6a5-7aaa-4717-bdc9-b394abc72899","UKFS_045.basePlot.ltr","D06","UKFS","UKFS_045","2018-10-01","2018-10-15","2018-11-02","NEON.LTR.UKFS045070.20181015.LVS|NEON.LTR.UKFS045509.20181015.LVS","NEON.LTR.UKFS045.20181015.LVS","NEON.LTR.UKFS045.20181015.LVS.CN","A00000041552","NEON.LTR.UKFS045.20181015.LVS.LIG","A00000041551","NEON.LTR.UKFS045.20181015.LVS.AR","A00000041553",NA,NA,"cbrennan@battelleecology.org"
"fffae8f8-c3ed-42c2-8c8d-8bf295dfb112","MLBS_076.basePlot.ltr","D07","MLBS","MLBS_076","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS076678.20181009.LVS|NEON.LTR.MLBS076404.20181009.LVS","NEON.LTR.MLBS076.20181009.LVS","NEON.LTR.MLBS076.20181009.LVS.CN","A00000044756","NEON.LTR.MLBS076.20181009.LVS.LIG","A00000044757","NEON.LTR.MLBS076.20181009.LVS.AR","A00000044758",NA,NA,"kleffler@battelleecology.org"
"b6430db8-4c61-49b9-9bda-0837ce51a562","MLBS_063.basePlot.ltr","D07","MLBS","MLBS_063","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS063880.20181009.LVS","NEON.LTR.MLBS063.20181009.LVS","NEON.LTR.MLBS063.20181009.LVS.CN","A00000044716","NEON.LTR.MLBS063.20181009.LVS.LIG","A00000044717","NEON.LTR.MLBS063.20181009.LVS.AR","A00000044718",NA,NA,"kleffler@battelleecology.org"
"7da4ebea-4d7c-4a7b-b3db-730dcabe5741","MLBS_072.basePlot.ltr","D07","MLBS","MLBS_072","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS072699.20181009.LVS|NEON.LTR.MLBS072160.20181009.LVS","NEON.LTR.MLBS072.20181009.LVS","NEON.LTR.MLBS072.20181009.LVS.CN","A00000044744","NEON.LTR.MLBS072.20181009.LVS.LIG","A00000044745","NEON.LTR.MLBS072.20181009.LVS.AR","A00000044746",NA,NA,"kleffler@battelleecology.org"
"c2dca788-d878-4ad2-8fd5-a009d0bbbd32","MLBS_074.basePlot.ltr","D07","MLBS","MLBS_074","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS074289.20181009.LVS|NEON.LTR.MLBS074908.20181009.LVS","NEON.LTR.MLBS074.20181009.LVS","NEON.LTR.MLBS074.20181009.LVS.CN","A00000044750","NEON.LTR.MLBS074.20181009.LVS.LIG","A00000044751","NEON.LTR.MLBS074.20181009.LVS.AR","A00000044752",NA,NA,"kleffler@battelleecology.org"
"04f211ab-6c05-4a90-bc50-bae3cae4806e","MLBS_061.basePlot.ltr","D07","MLBS","MLBS_061","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS061356.20181009.LVS|NEON.LTR.MLBS061849.20181009.LVS","NEON.LTR.MLBS061.20181009.LVS","NEON.LTR.MLBS061.20181009.LVS.CN","A00000044709","NEON.LTR.MLBS061.20181009.LVS.LIG","A00000044710","NEON.LTR.MLBS061.20181009.LVS.AR","A00000044711",NA,NA,"kleffler@battelleecology.org"
"504c7c5b-1712-4ad3-8153-7e3ed653e55f","MLBS_066.basePlot.ltr","D07","MLBS","MLBS_066","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS066955.20181009.LVS|NEON.LTR.MLBS066252.20181009.LVS","NEON.LTR.MLBS066.20181009.LVS","NEON.LTR.MLBS066.20181009.LVS.CN","A00000044725","NEON.LTR.MLBS066.20181009.LVS.LIG","A00000044726","NEON.LTR.MLBS066.20181009.LVS.AR","A00000044727",NA,NA,"kleffler@battelleecology.org"
"7b893553-77ac-4a1d-8751-d1ad258b1f02","MLBS_070.basePlot.ltr","D07","MLBS","MLBS_070","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS070147.20181009.LVS|NEON.LTR.MLBS070851.20181009.LVS","NEON.LTR.MLBS070.20181009.LVS","NEON.LTR.MLBS070.20181009.LVS.CN","A00000044737","NEON.LTR.MLBS070.20181009.LVS.LIG","A00000044738","NEON.LTR.MLBS070.20181009.LVS.AR","A00000044739",NA,NA,"kleffler@battelleecology.org"
"b55485a4-86a4-479d-ab20-43baa5d469de","MLBS_065.basePlot.ltr","D07","MLBS","MLBS_065","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS065168.20181009.LVS|NEON.LTR.MLBS065797.20181009.LVS","NEON.LTR.MLBS065.20181009.LVS","NEON.LTR.MLBS065.20181009.LVS.CN","A00000044722","NEON.LTR.MLBS065.20181009.LVS.LIG","A00000044723","NEON.LTR.MLBS065.20181009.LVS.AR","A00000044724",NA,NA,"kleffler@battelleecology.org"
"b21cde47-4c71-453c-a781-d8b893f23330","MLBS_062.basePlot.ltr","D07","MLBS","MLBS_062","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS062714.20181009.LVS|NEON.LTR.MLBS062274.20181009.LVS","NEON.LTR.MLBS062.20181009.LVS","NEON.LTR.MLBS062.20181009.LVS.CN","A00000044712","NEON.LTR.MLBS062.20181009.LVS.LIG","A00000044713","NEON.LTR.MLBS062.20181009.LVS.AR","A00000044714",NA,NA,"kleffler@battelleecology.org"
"903a710f-6609-427f-82f9-240add1e2d49","MLBS_075.basePlot.ltr","D07","MLBS","MLBS_075","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS075925.20181009.LVS|NEON.LTR.MLBS075612.20181009.LVS","NEON.LTR.MLBS075.20181009.LVS","NEON.LTR.MLBS075.20181009.LVS.CN","A00000044753","NEON.LTR.MLBS075.20181009.LVS.LIG","A00000044754","NEON.LTR.MLBS075.20181009.LVS.AR","A00000044755",NA,NA,"kleffler@battelleecology.org"
"81f2178c-40ff-4b64-8533-655b07e1c0e0","MLBS_068.basePlot.ltr","D07","MLBS","MLBS_068","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS068280.20181009.LVS|NEON.LTR.MLBS068016.20181009.LVS","NEON.LTR.MLBS068.20181009.LVS","NEON.LTR.MLBS068.20181009.LVS.CN","A00000044731","NEON.LTR.MLBS068.20181009.LVS.LIG","A00000044732","NEON.LTR.MLBS068.20181009.LVS.AR","A00000044733",NA,NA,"kleffler@battelleecology.org"
"d8f4f80c-0a54-4627-a2f1-fae0f331aa97","MLBS_071.basePlot.ltr","D07","MLBS","MLBS_071","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS071280.20181009.LVS|NEON.LTR.MLBS071144.20181009.LVS","NEON.LTR.MLBS071.20181009.LVS","NEON.LTR.MLBS071.20181009.LVS.CN","A00000044740","NEON.LTR.MLBS071.20181009.LVS.LIG","A00000044741","NEON.LTR.MLBS071.20181009.LVS.AR","A00000044742",NA,NA,"kleffler@battelleecology.org"
"f7e3fb61-2086-48dd-a638-7d4f8c0566ef","MLBS_069.basePlot.ltr","D07","MLBS","MLBS_069","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS069580.20181009.LVS|NEON.LTR.MLBS069160.20181009.LVS","NEON.LTR.MLBS069.20181009.LVS","NEON.LTR.MLBS069.20181009.LVS.CN","A00000044734","NEON.LTR.MLBS069.20181009.LVS.LIG","A00000044735","NEON.LTR.MLBS069.20181009.LVS.AR","A00000044736",NA,NA,"kleffler@battelleecology.org"
"d51d6fee-fe27-45ca-aeeb-89bf16876de5","MLBS_062.basePlot.ltr","D07","MLBS","MLBS_062","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS062714.20181009.NDL|NEON.LTR.MLBS062274.20181009.NDL","NEON.LTR.MLBS062.20181009.NDL","NEON.LTR.MLBS062.20181009.NDL.CN","A00000044715","","","","",NA,NA,"kleffler@battelleecology.org"
"8959ca8b-3210-473d-b569-856437d9c60d","MLBS_064.basePlot.ltr","D07","MLBS","MLBS_064","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS064131.20181009.LVS|NEON.LTR.MLBS064948.20181009.LVS","NEON.LTR.MLBS064.20181009.LVS","NEON.LTR.MLBS064.20181009.LVS.CN","A00000044719","NEON.LTR.MLBS064.20181009.LVS.LIG","A00000044720","NEON.LTR.MLBS064.20181009.LVS.AR","A00000044721",NA,NA,"kleffler@battelleecology.org"
"8937f7d1-8b3a-4f2d-abf3-5af9ef6147be","MLBS_067.basePlot.ltr","D07","MLBS","MLBS_067","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS067778.20181009.LVS|NEON.LTR.MLBS067147.20181009.LVS","NEON.LTR.MLBS067.20181009.LVS","NEON.LTR.MLBS067.20181009.LVS.CN","A00000044728","NEON.LTR.MLBS067.20181009.LVS.LIG","A00000044730","NEON.LTR.MLBS067.20181009.LVS.AR","A00000044729",NA,NA,"kleffler@battelleecology.org"
"b3dd1002-7491-485b-93e7-2b7bf9b05533","MLBS_073.basePlot.ltr","D07","MLBS","MLBS_073","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS073295.20181009.LVS","NEON.LTR.MLBS073.20181009.LVS","NEON.LTR.MLBS073.20181009.LVS.CN","A00000044747","NEON.LTR.MLBS073.20181009.LVS.LIG","A00000044748","NEON.LTR.MLBS073.20181009.LVS.AR","A00000044749",NA,NA,"kleffler@battelleecology.org"
"dc3b3070-9c61-467d-8c84-1ce7db9fbefe","MLBS_071.basePlot.ltr","D07","MLBS","MLBS_071","2018-09-26","2018-10-09","2018-10-30","NEON.LTR.MLBS071144.20181009.NDL|NEON.LTR.MLBS071280.20181009.NDL","NEON.LTR.MLBS071.20181009.NDL","NEON.LTR.MLBS071.20181009.NDL.CN","A00000044743","","","","",NA,NA,"kleffler@battelleecology.org"
"bdd6cccc-d088-4189-8948-c99f7b50034a","ORNL_051.basePlot.ltr","D07","ORNL","ORNL_051","2017-10-25","2017-11-06","2017-11-14","NEON.LTR.ORNL051943.20171106.LVS|NEON.LTR.ORNL051323.20171106.LVS","NEON.LTR.ORNL051.20171106.LVS","NEON.LTR.ORNL051.20171106.LVS.CN",NA,"NEON.LTR.ORNL051.20171106.LVS.LIG",NA,"NEON.LTR.ORNL051.20171106.LVS.AR",NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org"
"76ea6d0b-a035-45e3-baf0-f476894b304d","ORNL_058.basePlot.ltr","D07","ORNL","ORNL_058","2017-10-25","2017-11-06","2017-11-14","NEON.LTR.ORNL058510.20171106.LVS|NEON.LTR.ORNL058897.20171106.LVS","NEON.LTR.ORNL058.20171106.LVS","NEON.LTR.ORNL058.20171106.LVS.CN",NA,"NEON.LTR.ORNL058.20171106.LVS.LIG",NA,"NEON.LTR.ORNL058.20171106.LVS.AR",NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org"
"9f53241e-74b8-4649-8869-88ecdb5b48cb","ORNL_059.basePlot.ltr","D07","ORNL","ORNL_059","2017-10-25","2017-11-06","2017-11-14","NEON.LTR.ORNL059335.20171106.LVS|NEON.LTR.ORNL059018.20171106.LVS","NEON.LTR.ORNL059.20171106.LVS","NEON.LTR.ORNL059.20171106.LVS.CN",NA,"NEON.LTR.ORNL059.20171106.LVS.LIG",NA,"NEON.LTR.ORNL059.20171106.LVS.AR",NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org"
"8a6658e5-d14a-4529-b545-155f70cefc2f","ORNL_036.basePlot.ltr","D07","ORNL","ORNL_036","2017-10-25","2017-11-06","2017-11-14","NEON.LTR.ORNL036156.20171106.LVS|NEON.LTR.ORNL036696.20171106.LVS","NEON.LTR.ORNL036.20171106.LVS","NEON.LTR.ORNL036.20171106.LVS.CN",NA,"NEON.LTR.ORNL036.20171106.LVS.LIG",NA,"NEON.LTR.ORNL036.20171106.LVS.AR",NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org"
"dabfe8b5-a724-457a-9560-5fe88c44a495","ORNL_060.basePlot.ltr","D07","ORNL","ORNL_060","2017-10-25","2017-11-06","2017-11-14","NEON.LTR.ORNL060512.20171106.LVS|NEON.LTR.ORNL060032.20171106.LVS","NEON.LTR.ORNL060.20171106.LVS","NEON.LTR.ORNL060.20171106.LVS.CN",NA,"NEON.LTR.ORNL060.20171106.LVS.LIG",NA,"NEON.LTR.ORNL060.20171106.LVS.AR",NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org"
"2313a456-1094-4cc6-abf9-9884bdc3ec4c","ORNL_049.basePlot.ltr","D07","ORNL","ORNL_049","2017-10-25","2017-11-06","2017-11-14","NEON.LTR.ORNL049007.20171106.LVS|NEON.LTR.ORNL049631.20171106.LVS","NEON.LTR.ORNL049.20171106.LVS","NEON.LTR.ORNL049.20171106.LVS.CN",NA,"NEON.LTR.ORNL049.20171106.LVS.LIG",NA,"NEON.LTR.ORNL049.20171106.LVS.AR",NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org"
"bc5e5310-4917-452d-bfe4-5f53547b00a0","ORNL_063.basePlot.ltr","D07","ORNL","ORNL_063","2017-10-25","2017-11-06","2017-11-14","NEON.LTR.ORNL063455.20171106.NDL|NEON.LTR.ORNL063580.20171106.NDL","NEON.LTR.ORNL063.20171106.NDL","NEON.LTR.ORNL063.20171106.NDL.CN",NA,"NEON.LTR.ORNL063.20171106.NDL.LIG",NA,"NEON.LTR.ORNL063.20171106.NDL.AR",NA,NA,"NDL c:n ground to 40 mesh","aferchaud@battelleecology.org"
"9ae00351-dfac-470b-a671-fcc8befe3401","ORNL_053.basePlot.ltr","D07","ORNL","ORNL_053","2017-10-25","2017-11-06","2017-11-14","NEON.LTR.ORNL053902.20171106.LVS|NEON.LTR.ORNL053072.20171106.LVS","NEON.LTR.ORNL053.20171106.LVS","NEON.LTR.ORNL053.20171106.LVS.CN",NA,"NEON.LTR.ORNL053.20171106.LVS.LIG",NA,"NEON.LTR.ORNL053.20171106.LVS.AR",NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org"
"04f5e9b5-236d-4f57-8246-af3f60c0e726","ORNL_045.basePlot.ltr","D07","ORNL","ORNL_045","2017-10-25","2017-11-06","2017-12-20","NEON.LTR.ORNL045795.20171106.NDL|NEON.LTR.ORNL045587.20171106.NDL","NEON.LTR.ORNL045.20171106.NDL","NEON.LTR.ORNL045.20171106.NDL.CN",NA,"",NA,"",NA,NA,"NDL c:n ground to 20 mesh -- not enough sample to regrind","aferchaud@battelleecology.org"
"0dc30471-b9e5-4331-8726-d55fedf201d5","ORNL_037.basePlot.ltr","D07","ORNL","ORNL_037","2017-10-25","2017-11-06","2017-11-14","NEON.LTR.ORNL037781.20171106.LVS|NEON.LTR.ORNL037204.20171106.LVS","NEON.LTR.ORNL037.20171106.LVS","NEON.LTR.ORNL037.20171106.LVS.CN",NA,"NEON.LTR.ORNL037.20171106.LVS.LIG",NA,"NEON.LTR.ORNL037.20171106.LVS.AR",NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org"
"94f93a12-1f14-41c0-96ea-d9c618d69341","ORNL_055.basePlot.ltr","D07","ORNL","ORNL_055","2017-10-25","2017-11-06","2017-11-14","NEON.LTR.ORNL055796.20171106.LVS|NEON.LTR.ORNL055077.20171106.LVS","NEON.LTR.ORNL055.20171106.LVS","NEON.LTR.ORNL055.20171106.LVS.CN",NA,"NEON.LTR.ORNL055.20171106.LVS.LIG",NA,"NEON.LTR.ORNL055.20171106.LVS.AR",NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org"
"f5a26c45-0968-42d3-9f63-101d87a22402","ORNL_056.basePlot.ltr","D07","ORNL","ORNL_056","2017-10-25","2017-11-06","2017-11-14","NEON.LTR.ORNL056899.20171106.LVS|NEON.LTR.ORNL056270.20171106.LVS","NEON.LTR.ORNL056.20171106.LVS","NEON.LTR.ORNL056.20171106.LVS.CN",NA,"NEON.LTR.ORNL056.20171106.LVS.LIG",NA,"NEON.LTR.ORNL056.20171106.LVS.AR",NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org"
"62a87ed6-a4c4-4a65-8d8e-10ddf95be50d","ORNL_052.basePlot.ltr","D07","ORNL","ORNL_052","2017-10-25","2017-11-06","2017-11-14","NEON.LTR.ORNL052689.20171106.LVS|NEON.LTR.ORNL052007.20171106.LVS","NEON.LTR.ORNL052.20171106.LVS","NEON.LTR.ORNL052.20171106.LVS.CN",NA,"NEON.LTR.ORNL052.20171106.LVS.LIG",NA,"NEON.LTR.ORNL052.20171106.LVS.AR",NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org"
"8232f8ec-b8c6-424a-9cc5-436f3cee61bb","ORNL_045.basePlot.ltr","D07","ORNL","ORNL_045","2017-10-25","2017-11-06","2017-11-14","NEON.LTR.ORNL045795.20171106.LVS|NEON.LTR.ORNL045587.20171106.LVS","NEON.LTR.ORNL045.20171106.LVS","NEON.LTR.ORNL045.20171106.LVS.CN",NA,"NEON.LTR.ORNL045.20171106.LVS.LIG",NA,"NEON.LTR.ORNL045.20171106.LVS.AR",NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org"
"06267d22-8541-42e8-aed2-27647383eeb5","ORNL_046.basePlot.ltr","D07","ORNL","ORNL_046","2017-10-25","2017-11-06","2017-11-14","NEON.LTR.ORNL046783.20171106.LVS|NEON.LTR.ORNL046655.20171106.LVS","NEON.LTR.ORNL046.20171106.LVS","NEON.LTR.ORNL046.20171106.LVS.CN",NA,"NEON.LTR.ORNL046.20171106.LVS.LIG",NA,"NEON.LTR.ORNL046.20171106.LVS.AR",NA,NA,"c:n ground to 40 mesh","aferchaud@battelleecology.org"
