"uid","namedLocation","domainID","siteID","plotID","pitID","collectDate","testProtocolVersion","nrcsDescriptionID","horizonID","horizonName","horizonTopDepth","horizonBottomDepth","remarks","dataQF"
"873e8340-cbe9-4c01-8d1a-149bdcb962a2","SJER_029.basePlot.all","D17","SJER","SJER_029","1167593","2017-06-14","Field Book for Describing and Sampling Soils ver3","S2017CA039008","5444445","Cr",64,70,NA,NA
"0b7fde70-c1d4-4150-b717-881593dedd87","SJER_029.basePlot.all","D17","SJER","SJER_029","1167593","2017-06-14","Field Book for Describing and Sampling Soils ver3","S2017CA039008","17N04088","C",43,64,NA,NA
"b3fe8739-6bec-478f-979f-5aa1c8ae6c8c","SJER_001.basePlot.all","D17","SJER","SJER_001","1209632","2017-06-14","Field Book for Describing and Sampling Soils ver3","S2017CA039007","17N04082","A",0,10,NA,NA
"501be76d-92e5-446f-a3c5-9ac204827898","SJER_023.basePlot.all","D17","SJER","SJER_023","1209631","2017-06-14","Field Book for Describing and Sampling Soils ver3","S2017CA039004","17N04070","A",0,5,NA,NA
"8b8d899d-cbf9-405f-a895-ebc04f064cd4","SJER_014.basePlot.all","D17","SJER","SJER_014","1167592","2017-06-14","Field Book for Describing and Sampling Soils ver3","S2017CA039005","17N04076","Bt1",18,45,NA,NA
"a311e79f-95aa-4b41-a1ff-3c48dede41a1","SJER_028.basePlot.all","D17","SJER","SJER_028","1209633","2017-06-14","Field Book for Describing and Sampling Soils ver3","S2017CA039009","17N04089","A",0,12,NA,NA
"6fbea70c-df01-4633-93e2-ab326b415270","SJER_023.basePlot.all","D17","SJER","SJER_023","1209631","2017-06-14","Field Book for Describing and Sampling Soils ver3","S2017CA039004","6020764","R",70,200,NA,NA
"8332fb12-fc11-4326-b6e2-c1885da95e93","SJER_029.basePlot.all","D17","SJER","SJER_029","1167593","2017-06-14","Field Book for Describing and Sampling Soils ver3","S2017CA039008","17N04085","A",0,5,NA,NA
"0f41024c-6772-49f0-9cfe-a0855ad16b41","SJER_023.basePlot.all","D17","SJER","SJER_023","1209631","2017-06-14","Field Book for Describing and Sampling Soils ver3","S2017CA039004","17N04073","Bt2",32,54,NA,NA
"f712c7a2-fb36-47fd-a205-76f2bfd43479","SJER_003.basePlot.all","D17","SJER","SJER_003","1167594","2017-06-29","Field Book for Describing and Sampling Soils ver3","S2017CA039010","6020777","R",70,200,NA,NA
"34edf6eb-ea43-4164-adcd-a35ab00172b9","SJER_003.basePlot.all","D17","SJER","SJER_003","1167594","2017-06-29","Field Book for Describing and Sampling Soils ver3","S2017CA039010","17N04091","A",0,22,NA,NA
"379b6f30-718c-4da5-b19f-e64bfb111ebe","SJER_003.basePlot.all","D17","SJER","SJER_003","1167594","2017-06-29","Field Book for Describing and Sampling Soils ver3","S2017CA039010","17N04092","Bt1",22,58,NA,NA
"fc6db8a6-aaf1-4a1b-93d6-7f17044cc69a","SJER_003.basePlot.all","D17","SJER","SJER_003","1167594","2017-06-29","Field Book for Describing and Sampling Soils ver3","S2017CA039010","17N04093","Bt2",58,64,NA,NA
"d382ee8e-3f71-4350-8897-f5f5f6bfdf0d","SJER_003.basePlot.all","D17","SJER","SJER_003","1167594","2017-06-29","Field Book for Describing and Sampling Soils ver3","S2017CA039010","6020776","Cr",64,70,NA,NA
"703b67b5-0fc6-45f5-b025-8c5f62b263a9","SOAP_019.basePlot.all","D17","SOAP","SOAP_019","1163422","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019019","18N06280","Bw2",46,79,"",NA
"8eb63463-3cb4-4c70-8c24-128cffc12a21","SOAP_015.basePlot.all","D17","SOAP","SOAP_015","1209760","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019015","18N06272","CB",74,151,"",NA
"c74d4713-acbe-402d-a388-3959bb5c366c","SOAP_015.basePlot.all","D17","SOAP","SOAP_015","1209760","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019015","18N06269","AB",1,16,"Hydrophobic",NA
"57ce3d22-34de-49e0-ada3-9b35830c857f","SOAP_015.basePlot.all","D17","SOAP","SOAP_015","1209760","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019015","18N06271","Bw2",49,74,"",NA
"4a358b1f-25b5-4e84-96bc-1e633d93ff01","SOAP_015.basePlot.all","D17","SOAP","SOAP_015","1209760","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019015","18N06270","Bw1",16,49,"Hydrophobic with 2% black charcoal ranging from fine to coarse in size.",NA
"19960f3c-8ce7-4765-b327-a4c1c1de886e","SOAP_016.basePlot.all","D17","SOAP","SOAP_016","1163425","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019016","18N06273","A",0,6,"",NA
"3a4cd76a-bf4d-45e4-8f59-42a67c71fea0","SOAP_019.basePlot.all","D17","SOAP","SOAP_019","1163422","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019019","18N06279","Bw1",20,46,"",NA
"c255f6ce-04a0-45af-8864-5e0b36e9cd3b","SOAP_016.basePlot.all","D17","SOAP","SOAP_016","1163425","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019016","18N06275","Bt1",39,63,"",NA
"8d7f183f-3692-40f1-9f77-0f98968cd486","SOAP_019.basePlot.all","D17","SOAP","SOAP_019","1163422","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019019","18N06278","A",12,20,"",NA
"fb7e8d1f-d3f4-4ddf-a881-d9967590082a","SOAP_025.basePlot.all","D17","SOAP","SOAP_025","1167661","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019025","18N06282","A1",0,8,"",NA
"e715a2da-f87e-456a-af1c-7d7616aa4307","SOAP_025.basePlot.all","D17","SOAP","SOAP_025","1167661","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019025","18N06283","A2",8,12,"",NA
"644c42c4-038f-44c5-99e2-63eee224c1b9","SOAP_015.basePlot.all","D17","SOAP","SOAP_015","1209760","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019015","18N06268","A",0,1,"Hydrophobic",NA
"1c933713-446f-4440-9e95-52902d028b93","SOAP_016.basePlot.all","D17","SOAP","SOAP_016","1163425","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019016","18N06276","Bt2",63,154,"",NA
"76d96d8c-8335-499d-a202-10ad741fcf49","SOAP_025.basePlot.all","D17","SOAP","SOAP_025","1167661","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019025","5444745","R",12,200,"",NA
"5a27fad6-fabd-452d-b3d6-fbfb716a9ff4","SOAP_019.basePlot.all","D17","SOAP","SOAP_019","1163422","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019019","18N06281","C",79,110,"",NA
"491dcf86-c3b9-495e-8020-22d34c400609","SOAP_016.basePlot.all","D17","SOAP","SOAP_016","1163425","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019016","18N06274","BAt",6,39,"",NA
"fed085a6-c5b3-4293-8847-227e97fca33a","SOAP_019.basePlot.all","D17","SOAP","SOAP_019","1163422","2018-07-31","Field Book for Describing and Sampling Soils ver3","S2018CA019019","18N06277","Oi",0,12,"",NA
"2c981e81-c19b-479c-86d1-5cbbc3e448ba","SOAP_008.basePlot.all","D17","SOAP","SOAP_008","1163423","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019008","18N06258","A",2,9,"",NA
"a15806f0-6825-4fee-8a29-7eb260d3002b","SOAP_004.basePlot.all","D17","SOAP","SOAP_004","1167660","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019004","18N06252","Bt2",62,148,"",NA
"7bce5c58-b2e4-490d-85a2-e0467076a1e6","SOAP_028.basePlot.all","D17","SOAP","SOAP_028","1167662","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019028","18N06291","Bt3",78,142,"",NA
"4168b8d6-4c40-4342-9a05-b5763aec7765","SOAP_002.basePlot.all","D17","SOAP","SOAP_002","1163420","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019002","18N06246","A2",16,30,"",NA
"a4aa643b-4cb3-4cba-95f6-b0fe0cb95166","SOAP_026.basePlot.all","D17","SOAP","SOAP_026","1209761","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019026","6021339","R",41,200,"",NA
"ad082431-7150-4b8b-918e-6508850e3e46","SOAP_008.basePlot.all","D17","SOAP","SOAP_008","1163423","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019008","18N06257","Oi",0,2,"",NA
"3d616783-c917-4e9d-aed4-34fba4a62565","SOAP_008.basePlot.all","D17","SOAP","SOAP_008","1163423","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019008","5713458","C",155,209,"lots of paramica",NA
"76af2dd4-9f9f-41f8-b951-63f8651da2f4","SOAP_005.basePlot.all","D17","SOAP","SOAP_005","1163421","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019005","18N06253","Oi",0,6,"",NA
"8d504ffa-bd56-44b8-9ddd-3e13674bc024","SOAP_008.basePlot.all","D17","SOAP","SOAP_008","1163423","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019008","18N06260","Bw",33,54,"",NA
"f7e9e69e-1feb-42d5-b104-252851a27509","SOAP_012.basePlot.all","D17","SOAP","SOAP_012","1209759","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019012","18N06266","Bt1",38,67,"",NA
"e5a31547-fe0a-47f9-94e4-25c566c625e5","SOAP_028.basePlot.all","D17","SOAP","SOAP_028","1167662","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019028","18N06288","Bw",14,28,"",NA
"c0bbac21-f5da-4f37-afd5-39909d2f90ce","SOAP_004.basePlot.all","D17","SOAP","SOAP_004","1167660","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019004","18N06251","Bt1",26,62,"",NA
"50a8bb93-191d-4426-b3bd-95ee5040458a","SOAP_002.basePlot.all","D17","SOAP","SOAP_002","1163420","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019002","18N06245","A1",0,16,"",NA
"394402e8-c942-48e9-8054-254a5a606cce","SOAP_028.basePlot.all","D17","SOAP","SOAP_028","1167662","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019028","18N06289","Bt1",28,55,"",NA
"9468f5ec-8a48-43af-9564-b2d2ff5bdb6d","SOAP_008.basePlot.all","D17","SOAP","SOAP_008","1163423","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019008","18N06261","Bt",54,133,"",NA
"ece4527a-e825-4109-9575-db21ce759bba","SOAP_002.basePlot.all","D17","SOAP","SOAP_002","1163420","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019002","5713441","C3",120,150,"",NA
"4c9e62fa-9033-4655-8118-da0de4515f75","SOAP_012.basePlot.all","D17","SOAP","SOAP_012","1209759","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019012","6021331","Cr",173,180,"",NA
"79f5ff94-8d4d-4c85-8316-e197613e80bc","SOAP_008.basePlot.all","D17","SOAP","SOAP_008","1163423","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019008","18N06259","BA",9,33,"",NA
"d570ad73-6e21-4fdd-9aec-8136165b6c10","SOAP_008.basePlot.all","D17","SOAP","SOAP_008","1163423","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019008","5713457","BC",133,155,"lots of paramica",NA
"2b87b9d2-24f9-479f-83a3-3729676c6d2e","SOAP_028.basePlot.all","D17","SOAP","SOAP_028","1167662","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019028","18N06287","A",2,14,"",NA
"16d52fed-5c03-4faf-9b0a-c6fe9a4ad313","SOAP_026.basePlot.all","D17","SOAP","SOAP_026","1209761","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019026","18N06284","A",0,9,"",NA
"be2b78c9-7f81-45e1-a855-37ca4ab31847","SOAP_028.basePlot.all","D17","SOAP","SOAP_028","1167662","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019028","18N06286","Oi",0,2,"",NA
"6012b79d-3ed0-4d7e-bddf-b609d7b00de1","SOAP_002.basePlot.all","D17","SOAP","SOAP_002","1163420","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019002","18N06247","C1",30,60,"",NA
"ea87f351-a59c-4308-8a82-b29a5df9ae62","SOAP_002.basePlot.all","D17","SOAP","SOAP_002","1163420","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019002","18N06248","C2",60,120,"",NA
"914985c9-29e4-42b5-be9d-ace60bf6f73f","SOAP_004.basePlot.all","D17","SOAP","SOAP_004","1167660","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019004","18N06249","Oi",0,8,"",NA
"b3509b23-1080-4b1c-8329-b2f3e39716e4","SOAP_004.basePlot.all","D17","SOAP","SOAP_004","1167660","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019004","18N06250","A",8,26,"",NA
"5add5d01-8174-4b48-927d-1a70e3aa052f","SOAP_012.basePlot.all","D17","SOAP","SOAP_012","1209759","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019012","18N06267","Bt2",67,107,"",NA
"692eb72d-7f24-4869-8eb8-cba9b27bc25d","SOAP_028.basePlot.all","D17","SOAP","SOAP_028","1167662","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019028","18N06290","Bt2",55,78,"",NA
"d51a303b-ea71-4d3d-a216-79e488324143","SOAP_010.basePlot.all","D17","SOAP","SOAP_010","1163424","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019010","5713461","R",16,41,"",NA
"7e3413be-22c0-459b-a441-2ce0cc8bbc5d","SOAP_012.basePlot.all","D17","SOAP","SOAP_012","1209759","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019012","18N06265","AB",15,38,"",NA
"b850b9a3-0557-4569-9f4e-0804cba4f187","SOAP_004.basePlot.all","D17","SOAP","SOAP_004","1167660","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019004","5444742","Bt3",148,174,"",NA
"c04bce31-c3ab-4bb0-8289-b6af411a8588","SOAP_012.basePlot.all","D17","SOAP","SOAP_012","1209759","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019012","6021330","Bt3",107,173,"",NA
"e18c4b79-aa69-4348-8ef4-c2f39ca29b7c","SOAP_026.basePlot.all","D17","SOAP","SOAP_026","1209761","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019026","18N06285","Bw",9,41,"",NA
"9ac9ead0-0b97-4f33-8cb1-a5a5b7c92ab1","SOAP_005.basePlot.all","D17","SOAP","SOAP_005","1163421","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019005","18N06254","A",6,13,"",NA
"4c5e329c-bfb9-4513-b32f-cec0f956b0e5","SOAP_028.basePlot.all","D17","SOAP","SOAP_028","1167662","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019028","5444752","BCt",142,178,"",NA
"95e1160a-202f-48c6-b652-17b9dd3a43d6","SOAP_005.basePlot.all","D17","SOAP","SOAP_005","1163421","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019005","5713446","Bt2",120,150,"",NA
"ad7d7d9b-a971-4926-8a7e-f673ef8e0cfd","SOAP_012.basePlot.all","D17","SOAP","SOAP_012","1209759","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019012","18N06264","A",0,15,"Granular structure in patches of this horizon where there are high amounts of fine roots.",NA
"486b7999-c12f-43e3-894a-756cfd6aa9ac","SOAP_010.basePlot.all","D17","SOAP","SOAP_010","1163424","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019010","18N06263","A",7,16,"",NA
"dcbf14fa-4d13-4cbc-9c5a-a46af9423bb7","SOAP_010.basePlot.all","D17","SOAP","SOAP_010","1163424","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019010","18N06262","Oi",0,7,"",NA
"1ae36bf9-b4e3-4ddf-9907-1e76c87da09e","SOAP_005.basePlot.all","D17","SOAP","SOAP_005","1163421","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019005","18N06255","Bw",13,52,"",NA
"67c803e0-68ea-4b1d-a414-25ab7d10c192","SOAP_005.basePlot.all","D17","SOAP","SOAP_005","1163421","2018-08-01","Field Book for Describing and Sampling Soils ver3","S2018CA019005","18N06256","Bt1",52,120,"",NA
"d8cb5f95-fc26-4962-9963-9c25a67d9fa9","BARR_001.basePlot.all","D18","BARR","BARR_001","1115494","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185001","18N05611","Cgjjf/Oajjf",56,100,NA,NA
"57b2827b-a471-44f0-a327-539c0d04ed3f","BARR_019.basePlot.all","D18","BARR","BARR_019","1115502","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185019","18N05581","Oe",0,54,NA,NA
"b958748f-eace-4869-9f1c-caa3c3883535","BARR_011.basePlot.all","D18","BARR","BARR_011","1115497","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185011","5298721","Oi",0,4,NA,NA
"f638b0b4-d544-4389-add0-b86ff0ff7d63","BARR_001.basePlot.all","D18","BARR","BARR_001","1115494","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185001","18N05555","Cgjjf/Oajjf",56,100,NA,NA
"89767e38-3f9e-492f-be45-889610e4fb78","BARR_004.basePlot.all","D18","BARR","BARR_004","1115495","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185004","18N05557","Cg",10,34,NA,NA
"db2b4539-bc95-402f-8bb8-c67b1a3c0514","BARR_022.basePlot.all","D18","BARR","BARR_022","1115504","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185022","5298796","Wf",52,100,NA,NA
"458f3737-1d18-4e8b-950c-28bc5bee451a","BARR_028.basePlot.all","D18","BARR","BARR_028","1115508","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185028","5298778","OA",0,7,NA,NA
"3b454238-b9eb-426b-a5dc-55f37187536f","BARR_024.basePlot.all","D18","BARR","BARR_024","1115505","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185024","18N05590","Cgjj/Oejj",54,80,NA,NA
"89574a81-0954-4f53-b358-61ff390008d4","BARR_024.basePlot.all","D18","BARR","BARR_024","1115505","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185024","18N05588","Oe",0,26,NA,NA
"7f6613d1-89b0-4122-a387-ca8a373f1b70","BARR_014.basePlot.all","D18","BARR","BARR_014","1115499","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185014","18N05573","Oejj/Cgjj",27,51,NA,NA
"3a91dbb3-c2e6-4036-9728-a1af14ca308b","BARR_084.basePlot.all","D18","BARR","BARR_084","1115511","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185084","18N05607","Wf/Oajjf",35,100,NA,NA
"d014b7b1-ee5e-4ef7-9f98-608bd07930f7","BARR_028.basePlot.all","D18","BARR","BARR_028","1115508","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185028","5298780","Wf",50,63,NA,NA
"5dec21b9-e42c-45c3-9902-1ed875fd6724","BARR_012.basePlot.all","D18","BARR","BARR_012","1115498","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185012","18N05571","Cgjjf/Oajjf",60,100,NA,NA
"f486048f-0ce0-4c75-8d3e-79ee28b64b87","BARR_005.basePlot.all","D18","BARR","BARR_005","1115513","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185005","18N05561","Cgjj/Ajjf1",33,62,NA,NA
"7cb3940b-24d5-4bf2-98a4-db0b3ed8a3e2","BARR_028.basePlot.all","D18","BARR","BARR_028","1115508","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185028","18N05599","O/Cgjjf",63,100,NA,NA
"e84e6039-75fa-4902-aad3-a35b3c87330b","BARR_037.basePlot.all","D18","BARR","BARR_037","1115510","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185037","18N05604","Cgf/Of",77,120,NA,NA
"1b7f88b8-02ee-4287-ba1a-552bca1d13d1","BARR_005.basePlot.all","D18","BARR","BARR_005","1115513","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185005","18N05560","Ajj/Cgjj",18,33,NA,NA
"feb9c0a1-365f-4ddf-87b7-669b4925ee60","BARR_015.basePlot.all","D18","BARR","BARR_015","1115500","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185015","18N05576","Cfg",40,100,NA,NA
"e4f34de9-7eca-4bbf-ac59-9b37fdab56a3","BARR_001.basePlot.all","D18","BARR","BARR_001","1115494","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185001","18N05553","Oe",14,23,NA,NA
"2fc6d8e2-e631-4d13-bc44-94dfe8f16581","BARR_031.basePlot.all","D18","BARR","BARR_031","1115509","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185031","18N05602","Cf",52,100,NA,NA
"1791cda0-555a-4565-890d-e6ad6d92c433","BARR_008.basePlot.all","D18","BARR","BARR_008","1115496","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185008","18N05563","Oi",0,32,NA,NA
"b1ecd788-bffd-4104-89c7-bb5dde3fedf2","BARR_011.basePlot.all","D18","BARR","BARR_011","1115497","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185011","18N05566","Oe/Cgjj",24,56,NA,NA
"18d2179b-6794-46cd-9c25-58c2b2fc6536","BARR_024.basePlot.all","D18","BARR","BARR_024","1115505","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185024","18N05591","Cf",80,100,NA,NA
"0f4db2c7-b7f8-4ad8-b089-28d3eab5f9f4","BARR_005.basePlot.all","D18","BARR","BARR_005","1115513","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185005","18N05559","Oe",0,18,NA,NA
"31502b05-4f37-4079-a7ab-b1f05d3b147c","BARR_014.basePlot.all","D18","BARR","BARR_014","1115499","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185014","18N05574","Cgjjf/Oejjf",51,100,NA,NA
"5a83d883-27a7-49ef-9c17-daa6a2b741b0","BARR_001.basePlot.all","D18","BARR","BARR_001","1115494","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185001","18N05552","Oi",0,14,NA,NA
"332c34a7-b07d-4905-b4c0-3c7da817ac70","BARR_012.basePlot.all","D18","BARR","BARR_012","1115498","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185012","18N05568","Oe",0,12,NA,NA
"87ddc60a-84aa-44c9-bdc6-32846625be8a","BARR_084.basePlot.all","D18","BARR","BARR_084","1115511","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185084","18N05606","Oa/Ajj",10,35,NA,NA
"2c7925b1-9213-41f5-8ae2-69d9c6b9c53a","BARR_014.basePlot.all","D18","BARR","BARR_014","1115499","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185014","18N05572","Oe",0,27,NA,NA
"9a7602c0-1f3d-4f71-8ebf-aaba1975d748","BARR_018.basePlot.all","D18","BARR","BARR_018","1115501","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185018","18N05577","Oe",0,10,NA,NA
"fb982bcc-856b-45c0-90dc-142cdfcf84fa","BARR_021.basePlot.all","D18","BARR","BARR_021","1115503","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185021","18N05584","Cgjj/O2",32,56,NA,NA
"884658e7-32e2-430d-a6cb-ac3b9cd05a78","BARR_026.basePlot.all","D18","BARR","BARR_026","1115506","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185026","18N05593","Ajj",39,70,NA,NA
"fe56c70b-9ddf-4f0f-a66e-237c05db18f7","BARR_026.basePlot.all","D18","BARR","BARR_026","1115506","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185026","18N05594","ACjjf/Oajjf",70,100,NA,NA
"29dac844-24d8-4f7f-9e0a-4e6c685c9f85","BARR_028.basePlot.all","D18","BARR","BARR_028","1115508","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185028","18N05598","Cgjj/O",7,50,NA,NA
"38b9d8cd-5056-43f0-a79f-ad034ee6b1df","BARR_037.basePlot.all","D18","BARR","BARR_037","1115510","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185037","18N05603","Oe",0,36,NA,NA
"eb186f67-f8ae-48ea-bf16-c0bb7d7fbace","BARR_018.basePlot.all","D18","BARR","BARR_018","1115501","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185018","18N05578","Cg1",10,30,NA,NA
"fd24dd65-3441-497a-a3f3-94e4bd904ba8","BARR_085.basePlot.all","D18","BARR","BARR_085","1115512","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185085","18N05609","A/Oajj",9,55,NA,NA
"154e9633-fd7e-4bb9-a671-7e9a9042c9b4","BARR_027.basePlot.all","D18","BARR","BARR_027","1115507","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185027","18N05597","Cfg",49,100,NA,NA
"a1186a01-d5ea-4492-9386-f8ac6558e4ea","BARR_085.basePlot.all","D18","BARR","BARR_085","1115512","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185085","18N05610","ACjjf",55,100,NA,NA
"134264fc-e727-4bb8-b38e-ec998fb20a83","BARR_031.basePlot.all","D18","BARR","BARR_031","1115509","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185031","18N05600","Oe",0,15,NA,NA
"0b1ee982-acb5-4e11-b184-721231725200","BARR_004.basePlot.all","D18","BARR","BARR_004","1115495","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185004","18N05556","Oi",0,10,NA,NA
"d636bfe8-2690-48c3-bae5-02ec6c2ee711","BARR_024.basePlot.all","D18","BARR","BARR_024","1115505","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185024","18N05589","Ojj/Cgjj",26,54,NA,NA
"fd6bfaec-ce8a-4704-bc5d-2273bcef0eb6","BARR_015.basePlot.all","D18","BARR","BARR_015","1115500","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185015","18N05575","Cgjj/Oejj",0,40,NA,NA
"c4783c4d-d6dc-4ad2-b61f-91b3ba396b0a","BARR_004.basePlot.all","D18","BARR","BARR_004","1115495","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185004","18N05558","Cf",34,52,NA,NA
"bb2e6465-e66e-4cef-8629-bb48b879970b","BARR_012.basePlot.all","D18","BARR","BARR_012","1115498","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185012","18N05570","Cgjj/Oajj",29,60,NA,NA
"d3f8fadd-2ccf-4321-9c1a-f4e39c5c59ed","BARR_005.basePlot.all","D18","BARR","BARR_005","1115513","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185005","18N05562","Cgjj/Ajjf2",62,100,NA,NA
"ef6aac30-916d-469f-a9c6-1c06bcd6f12a","BARR_008.basePlot.all","D18","BARR","BARR_008","1115496","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185008","5298720","Wf",56,100,NA,NA
"e2007af6-874e-486e-ba5f-ae044d9ede6e","BARR_031.basePlot.all","D18","BARR","BARR_031","1115509","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185031","18N05601","Cg/O",15,52,NA,NA
"9dc0f3e9-de80-4062-a5de-ba0366f6cb4c","BARR_022.basePlot.all","D18","BARR","BARR_022","1115504","2018-05-10","Field Book for Describing and Sampling Soils ver3","S2018AK185022","18N05586","Oe",0,30,NA,NA
