"uid","domainID","siteID","plotID","namedLocation","plotType","nlcdClass","geodeticDatum","decimalLatitude","decimalLongitude","coordinateUncertainty","elevation","elevationUncertainty","collectDate","referenceCorner","sampleDistance","sampleBearing","pitID","testProtocolVersion","soilSamplingMethod","sampleRelativeLocation","pitDepth","recordedByA","soilProfileDescriberA","soilProfileDescriberInst","nrcsDescriptionID","soilSeries","soilFamily","soilSubgroup","soilGreatGroup","soilSuborder","soilOrder","remarks","dataQF"
"c5da9215-2d0b-4ffc-8cba-f4ac2bc4bb75","D16","WREF","WREF_016","WREF_016.basePlot.all","distributed","evergreenForest","WGS84",45.826426,-121.993608,20.2,577.9,0.3,"2018-08-08","SW40",0.5,50,"1158107","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"dTD133XhKLGONdjf6FGg1Q==","dTD133XhKLGONdjf6FGg1Q==","Natural Resource Conservation Service","S2018WA059016","Stabler","Medial, amorphic, mesic Vitric Hapludands","vitric hapludands","hapludands","udands","andisols",NA,NA
"7f135941-3ead-4d21-8740-d90f9ae8054e","D16","WREF","WREF_070","WREF_070.basePlot.all","tower","evergreenForest","WGS84",45.824185,-121.955555,20.1,363.5,0.2,"2018-08-08","SW40",2.2,74,"1211409","Field Book for Describing and Sampling Soils ver3","soil core","Core Center",100,"dTD133XhKLGONdjf6FGg1Q==","ieAp2kZRqdBG/Bq3yLEDjg==","Natural Resource Conservation Service","S2018WA059070","Stabler","Medial, amorphic, mesic Vitric Hapludands","vitric hapludands","hapludands","udands","andisols",NA,NA
"85ab628f-7dda-489f-8cc3-f31951aec874","D16","WREF","WREF_013","WREF_013.basePlot.all","distributed","evergreenForest","WGS84",45.835857,-122.018935,20.1,614.2,0.1,"2018-08-08","SW40",2.4,64,"1158106","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",100,"VlJIdXMxw12iScIYG38hew==","jXUgG9IVD1P5UEVF1h9ehg==","Natural Resource Conservation Service","S2018WA059013","Stabler","Medial, amorphic, frigid Vitric Hapludands","vitric hapludands","hapludands","udands","andisols",NA,NA
"6c56d003-478e-434b-a58f-a7c46cbef0a9","D17","SJER","SJER_021","SJER_021.basePlot.all","distributed","grasslandHerbaceous","WGS84",37.110743,-119.750783,20.1,405.8,0.1,"2017-06-13","SW40",3.7,71,"1163400","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",200,"cLhTxUbdAGxncx3nifoiSg==","cLhTxUbdAGz34vwlO1rHrjwaoDzX633D1hCWMdSYxj8=","Natural Resource Conservation Service","S2017CA039002","Entic Haploxerolls","Sandy-skeletal, mixed, thermic Entic Haploxerolls","entic haploxerolls","haploxerolls","xerolls","mollisols","36.9;71;20x20 SW marker",NA
"5e653583-2e65-4863-8936-786c6064d2f3","D17","SJER","SJER_030","SJER_030.basePlot.all","distributed","shrubScrub","WGS84",37.123985,-119.750897,20.1,484.5,0.1,"2017-06-13","SW40",1.6,107,"1160803","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",100,"TCqCyodk5NV55TxRH6ArvA==","TCqCyodk5NXqEI/HS0lDqxHERkn4aRkGJQZECpWEVXA=","Natural Resource Conservation Service","S2017CA039001","Friant","Loamy, mixed, superactive, thermic Lithic Haploxerolls","lithic haploxerolls","haploxerolls","xerolls","mollisols","14.7;159;40x40 SW marker",NA
"bef16724-b38d-4a8b-8edc-3d8023a32905","D17","SJER","SJER_024","SJER_024.basePlot.all","distributed","grasslandHerbaceous","WGS84",37.10723,-119.751328,20.1,392.9,0.1,"2017-06-13","SW40",3,11,"1160802","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",100,"/lhhgM8a1d4rh7CWN6BVyQ==","/lhhgM8a1d5NCQigoeWXSqvacs6pVxvRQ93AEw+6tQg=","Natural Resource Conservation Service","S2017CA039003","Tunis","Loamy, mixed, superactive, thermic, shallow Typic Haploxerolls","typic haploxerolls","haploxerolls","xerolls","mollisols","19.6;342;40x40 SW marker",NA
"a6cff06f-27aa-4aa2-842c-d7b6d825dec8","D17","SJER","SJER_013","SJER_013.basePlot.all","distributed","evergreenForest","WGS84",37.083155,-119.727837,20.1,281.8,0.1,"2017-06-14","SW40",2.5,6,"1160804","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",200,"cLhTxUbdAGxncx3nifoiSg==","cLhTxUbdAGw94qlWYTRA0BxI8VzRW+Xe7UjZv7ykqo4=","Natural Resource Conservation Service","S2017CA039006","Vista","Sandy, mixed, thermic Entic Humixerepts","entic humixerepts","humixerepts","xerepts","inceptisols","17.5;334;40x40 SW marker",NA
"426e6ba6-3fad-4f3d-8da0-231382ff5bcf","D17","SJER","SJER_023","SJER_023.basePlot.all","distributed","grasslandHerbaceous","WGS84",37.086583,-119.719523,20.1,334.3,0.1,"2017-06-14","SW40",3,79,"1209631","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",200,"TCqCyodk5NV55TxRH6ArvA==","TCqCyodk5NXqEI/HS0lDqxHERkn4aRkGJQZECpWEVXA=","Natural Resource Conservation Service","S2017CA039004","Ahwahnee","Coarse-loamy, mixed, active, thermic Mollic Haploxeralfs","mollic haploxeralfs","haploxeralfs","xeralfs","alfisols","20.1;98;40x40 SW marker",NA
"e77922a8-54b2-4b5f-a29a-77aaa1ec5fa9","D17","SJER","SJER_029","SJER_029.basePlot.all","distributed","shrubScrub","WGS84",37.096505,-119.723267,20.1,362.6,0.1,"2017-06-14","SW40",3.9,11,"1167593","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",200,"vtLTOFjbHf0TaIcVI7+msw==","vOiHeZBk0TWXv7GlRQ3Jb4cRZTeZ3V6815DesrpX5HQ=","Natural Resource Conservation Service","S2017CA039008","Vista","Mixed, thermic Typic Xeropsamments","typic xeropsamments","xeropsamments","psamments","entisols","27;354;40x40 SW marker",NA
"9273ce03-d0d1-4137-8f2d-465707fd7189","D17","SJER","SJER_014","SJER_014.basePlot.all","distributed","grasslandHerbaceous","WGS84",37.078744,-119.720266,20.1,288.6,0.1,"2017-06-14","SW40",1.3,6,"1167592","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",102,"vOiHeZBk0TWxSUNDzlpgqQ==","vOiHeZBk0TWXv7GlRQ3Jb4cRZTeZ3V6815DesrpX5HQ=","Natural Resource Conservation Service","S2017CA039005","Ahwahnee","Coarse-loamy, mixed, active, thermic Mollic Haploxeralfs","mollic haploxeralfs","haploxeralfs","xeralfs","alfisols","9.6;299;40x40 SW marker",NA
"b276263d-24cd-4b35-acc3-a9a710c50cbf","D17","SJER","SJER_028","SJER_028.basePlot.all","distributed","shrubScrub","WGS84",37.078298,-119.727329,20.1,304.2,0.1,"2017-06-14","SW40",2.3,3,"1209633","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",200,"cLhTxUbdAGxncx3nifoiSg==","/lhhgM8a1d5NCQigoeWXShvMxE4mB7gR+v+siALaW8s=","Natural Resource Conservation Service","S2017CA039009","Kernville","Mixed, thermic, shallow Typic Xeropsamments","typic xeropsamments","xeropsamments","psamments","entisols","15.8;320;40x40 SW marker",NA
"d08d7643-d7f0-405d-bd88-39d49f2fe790","D17","SJER","SJER_001","SJER_001.basePlot.all","distributed","grasslandHerbaceous","WGS84",37.106602,-119.72024,20.1,399.7,0.1,"2017-06-14","SW40",5.7,52,"1209632","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",200,"TCqCyodk5NV55TxRH6ArvA==","TCqCyodk5NXqEI/HS0lDqxHERkn4aRkGJQZECpWEVXA=","Natural Resource Conservation Service","S2017CA039007","Vista","Mixed, thermic Typic Xeropsamments","typic xeropsamments","xeropsamments","psamments","entisols","43.1;52;40x40 SW marker",NA
"a5f884e3-c320-491d-a2d1-d5860d2ea034","D17","SJER","SJER_003","SJER_003.basePlot.all","distributed","evergreenForest","WGS84",37.116632,-119.730379,20.1,437.8,0.1,"2017-06-29","SW40",4.4,21,"1167594","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",200,"vtLTOFjbHf0TaIcVI7+msw==","vOiHeZBk0TWXv7GlRQ3Jb4cRZTeZ3V6815DesrpX5HQ=","Natural Resource Conservation Service","S2017CA039010","Typic Argixerolls","Fine-loamy, mixed, active, thermic Typic Argixerolls","typic argixerolls","argixerolls","xerolls","mollisols","29.9;6;40x40 SW marker",NA
"4005e10b-a346-4d80-8c20-25fd5dd52f4e","D17","SOAP","SOAP_019","SOAP_019.basePlot.all","distributed","evergreenForest","WGS84",37.030845,-119.245692,20.1,1182.9,0.1,"2018-07-31","SW40",1.1,57,"1163422","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",110,"vOiHeZBk0TWxSUNDzlpgqQ==","vOiHeZBk0TWxSUNDzlpgqQ==","Natural Resource Conservation Service","S2018CA019019","Entic Humixerepts","Sandy-skeletal, mixed, mesic Entic Humixerepts","entic humixerepts","humixerepts","xerepts","inceptisols","11.3;57;40x40 SW marker",NA
"c01c6ec1-804d-452b-a982-49c6f9f90712","D17","SOAP","SOAP_015","SOAP_015.basePlot.all","distributed","evergreenForest","WGS84",37.038261,-119.251637,20.1,1060.8,0.3,"2018-07-31","SW40",1.5,20,"1209760","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",151,"/lhhgM8a1d4rh7CWN6BVyQ==","/lhhgM8a1d4rh7CWN6BVyQ==","Natural Resource Conservation Service","S2018CA019015","Humic Dystroxerepts","Coarse-loamy, mixed, superactive, mesic Humic Dystroxerepts","humic dystroxerepts","dystroxerepts","xerepts","inceptisols","15.0;20;40x40 SW marker",NA
"bcc1bd73-6640-4a2a-ac37-dcf771278011","D17","SOAP","SOAP_025","SOAP_025.basePlot.all","distributed","shrubScrub","WGS84",37.037632,-119.258353,20.1,1112.8,0.1,"2018-07-31","SW40",3.8,30,"1167661","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",200,"cLhTxUbdAGxncx3nifoiSg==","iPE58qLswz/ph5Bula0yag==","Natural Resource Conservation Service","S2018CA019025","Lithic Humixerepts","Loamy, mixed, superactive, mesic Lithic Humixerepts","lithic humixerepts","humixerepts","xerepts","inceptisols","38.4;30;40x40 SW marker",NA
"ebb9a382-9df6-4e4d-aab4-cd9c8e9ded92","D17","SOAP","SOAP_016","SOAP_016.basePlot.all","distributed","evergreenForest","WGS84",37.028527,-119.253021,20.1,1202.7,0.1,"2018-07-31","SW40",3.8,60,"1163425","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",154,"Y6gvAf4JWdZm9MiOkrbqBsy7AzhaYJRU","TCqCyodk5NV55TxRH6ArvA==","Natural Resource Conservation Service","S2018CA019016","Musick","Fine-loamy, mixed, active, mesic Ultic Haploxeralfs","ultic haploxeralfs","haploxeralfs","xeralfs","alfisols","38.1;60;40x40 SW marker",NA
"19aa131e-d7b3-45dc-8ae1-7f0ea223a8f1","D17","SOAP","SOAP_028","SOAP_028.basePlot.all","distributed","shrubScrub","WGS84",37.025179,-119.273161,20.1,1291.1,0.1,"2018-08-01","SW40",3.5,2,"1167662","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",178,"vOiHeZBk0TWxSUNDzlpgqQ==","iPE58qLswz/ph5Bula0yag==","Natural Resource Conservation Service","S2018CA019028","Holland","Fine-loamy, mixed, active, mesic Ultic Haploxeralfs","ultic haploxeralfs","haploxeralfs","xeralfs","alfisols","35.0;348;40x40 SW marker",NA
"6c447388-4e04-46ed-839d-7591f5f632da","D17","SOAP","SOAP_002","SOAP_002.basePlot.all","distributed","evergreenForest","WGS84",37.030699,-119.281767,20.1,1293,0.2,"2018-08-01","SW40",3.3,78,"1163420","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",150,"Y6gvAf4JWdZm9MiOkrbqBsy7AzhaYJRU","Y6gvAf4JWdZm9MiOkrbqBsy7AzhaYJRU","Natural Resource Conservation Service","S2018CA019002","Cumulic Humixerepts","Sandy, mixed, mesic Cumulic Humixerepts","cumulic humixerepts","humixerepts","xerepts","inceptisols","33.2;78;40x40 SW marker",NA
"12c5f610-7379-4f8b-b1da-09f6857542f8","D17","SOAP","SOAP_008","SOAP_008.basePlot.all","distributed","evergreenForest","WGS84",37.0292,-119.276289,20.1,1305.5,0.1,"2018-08-01","SW40",4.4,51,"1163423","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",209,"cLhTxUbdAGxncx3nifoiSg==","TCqCyodk5NV55TxRH6ArvA==","Natural Resource Conservation Service","S2018CA019008","Holland","Fine-loamy, mixed, active, mesic Ultic Haploxeralfs","ultic haploxeralfs","haploxeralfs","xeralfs","alfisols","44.1;51;40x40 SW marker",NA
"b6bfe69a-63b4-4897-b380-7efa2b168656","D17","SOAP","SOAP_012","SOAP_012.basePlot.all","distributed","evergreenForest","WGS84",37.030525,-119.276678,20.3,1324.5,0.5,"2018-08-01","SW40",3.4,13,"1209759","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",180,"/lhhgM8a1d4rh7CWN6BVyQ==","/lhhgM8a1d4rh7CWN6BVyQ==","Natural Resource Conservation Service","S2018CA019012","Holland","Fine-loamy, mixed, semiactive, mesic Ultic Haploxeralfs","ultic haploxeralfs","haploxeralfs","xeralfs","alfisols","33.7;13;40x40 SW marker",NA
"cca2bcf2-e05f-4d86-a61e-a9fe655759a6","D17","SOAP","SOAP_005","SOAP_005.basePlot.all","distributed","evergreenForest","WGS84",37.032124,-119.263245,20.1,1207.6,0.1,"2018-08-01","SW40",5,46,"1163421","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",150,"Y6gvAf4JWdZm9MiOkrbqBsy7AzhaYJRU","Y6gvAf4JWdZm9MiOkrbqBsy7AzhaYJRU","Natural Resource Conservation Service","S2018CA019005","Holland","Fine-loamy, mixed, active, mesic Ultic Haploxeralfs","ultic haploxeralfs","haploxeralfs","xeralfs","alfisols","49.9.0;46;40x40 SW marker",NA
"41c9264a-bed5-4a83-b5cc-e18a769c7b8d","D17","SOAP","SOAP_010","SOAP_010.basePlot.all","distributed","shrubScrub","WGS84",37.035187,-119.273793,20.1,1332.5,0.1,"2018-08-01","SW40",1.7,60,"1163424","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",41,"cLhTxUbdAGxncx3nifoiSg==","TCqCyodk5NV55TxRH6ArvA==","Natural Resource Conservation Service","S2018CA019010","Lithic Xeropsamments","Mixed, mesic Lithic Xeropsamments","lithic xeropsamments","xeropsamments","psamments","entisols","16.6;60;40x40 SW marker",NA
"20c4c019-f1e3-47ab-9328-0a0d3c3fbddb","D17","SOAP","SOAP_026","SOAP_026.basePlot.all","distributed","shrubScrub","WGS84",37.030367,-119.27027,20.1,1237.7,0.1,"2018-08-01","SW40",0.9,13,"1209761","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",200,"/lhhgM8a1d4rh7CWN6BVyQ==","/lhhgM8a1d4rh7CWN6BVyQ==","Natural Resource Conservation Service","S2018CA019026","Lithic Humixerepts","Loamy-skeletal, mixed, superactive, mesic Lithic Humixerepts","lithic humixerepts","humixerepts","xerepts","inceptisols","9.3;13;40x40 SW marker",NA
"42282465-a198-4890-b519-f036dacbcc57","D17","SOAP","SOAP_004","SOAP_004.basePlot.all","distributed","evergreenForest","WGS84",37.03743,-119.269476,20.2,1197.9,0.2,"2018-08-01","SW40",4.1,32,"1167660","Field Book for Describing and Sampling Soils ver3","soil pit","Center of pit",174,"vOiHeZBk0TWxSUNDzlpgqQ==","iPE58qLswz/ph5Bula0yag==","Natural Resource Conservation Service","S2018CA019004","Holland","Fine-loamy, mixed, active, mesic Ultic Haploxeralfs","ultic haploxeralfs","haploxeralfs","xeralfs","alfisols","41.1;32;40x40 SW marker",NA
"d312f222-b836-4f69-aa67-08d573edad3f","D18","BARR","BARR_085","BARR_085.basePlot.all","distributed","sedgeHerbaceous","WGS84",71.263723,-156.603872,20.1,5.7,0.1,"2018-05-10","SW40",0.7,19,"1115512","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"eTy0Hcg77MYPohFC2VTeFQ==","eTy0Hcg77MYPohFC2VTeFQ==","Natural Resource Conservation Service","S2018AK185085","HL Typic Aquiturbels","Coarse-loamy, mixed, superactive, acid Typic Aquiturbels","typic aquiturbels","aquiturbels","turbels","gelisols",NA,NA
"f745a35b-0c36-4fff-a1df-6186abef296c","D18","BARR","BARR_027","BARR_027.basePlot.all","distributed","emergentHerbaceousWetlands","WGS84",71.316715,-156.620809,20,3.1,0,"2018-05-10","SW40",0.3,41,"1115507","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"eTy0Hcg77MYPohFC2VTeFQ==","eTy0Hcg77MYPohFC2VTeFQ==","Natural Resource Conservation Service","S2018AK185027","VPD Typic Histoturbels","Coarse-silty, mixed, superactive, acid Typic Histoturbels","typic histoturbels","histoturbels","turbels","gelisols",NA,NA
"e0cb131e-f599-4d07-a51a-63d76d768929","D18","BARR","BARR_004","BARR_004.basePlot.all","distributed","sedgeHerbaceous","WGS84",71.241422,-156.502856,20,6.3,0,"2018-05-10","SW40",0.5,21,"1115495","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"qhkoMg1UJMqWk5kljX5IJw==","qhkoMg1UJMqWk5kljX5IJw==","Natural Resource Conservation Service","S2018AK185004","HCP Glacic Aquiturbels","Coarse-loamy, mixed, superactive, acid Glacic Aquiturbels","glacic aquiturbels","aquiturbels","turbels","gelisols",NA,NA
"8d78ac09-799c-4bc8-9385-5aca85c2ac94","D18","BARR","BARR_021","BARR_021.basePlot.all","distributed","emergentHerbaceousWetlands","WGS84",71.2558,-156.5504,20,5.6,0,"2018-05-10","SW40",0.5,57,"1115503","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2018AK185021","VPD Typic Aquiturbels","Coarse-silty, mixed, superactive, acid Typic Aquiturbels","typic aquiturbels","aquiturbels","turbels","gelisols",NA,NA
"9a70f540-f414-49ff-ac33-e557e33497b9","D18","BARR","BARR_084","BARR_084.basePlot.all","distributed","sedgeHerbaceous","WGS84",71.247916,-156.444305,20.1,5.1,0.1,"2018-05-10","SW40",0.4,61,"1115511","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"eTy0Hcg77MYPohFC2VTeFQ==","eTy0Hcg77MYPohFC2VTeFQ==","Natural Resource Conservation Service","S2018AK185084","HCP Sapric Glacistels","Dysic Sapric Glacistels","sapric glacistels","glacistels","histels","gelisols",NA,NA
"da804c8b-ba72-41ab-b171-b9d63ff948b2","D18","BARR","BARR_012","BARR_012.basePlot.all","distributed","sedgeHerbaceous","WGS84",71.253775,-156.380751,20.1,3.8,0.1,"2018-05-10","SW20",1,228,"1115498","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"eTy0Hcg77MYPohFC2VTeFQ==","eTy0Hcg77MYPohFC2VTeFQ==","Natural Resource Conservation Service","S2018AK185012","HCP Typic Aquiturbels","Coarse-silty, mixed, superactive, acid Typic Aquiturbels","typic aquiturbels","aquiturbels","turbels","gelisols",NA,NA
"4a15ece1-555d-45c6-acf6-c9b16cd90379","D18","BARR","BARR_024","BARR_024.basePlot.all","distributed","emergentHerbaceousWetlands","WGS84",71.306198,-156.639765,20,4,0,"2018-05-10","SW40",0.5,16,"1115505","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"qhkoMg1UJMqWk5kljX5IJw==","qhkoMg1UJMqWk5kljX5IJw==","Natural Resource Conservation Service","S2018AK185024","LCP Terric Hemistels","Coarse-loamy, mixed, superactive, dysic Terric Hemistels","terric hemistels","hemistels","histels","gelisols",NA,NA
"c64cc817-61f3-4084-b8cd-be57bcca9f8b","D18","BARR","BARR_031","BARR_031.basePlot.all","distributed","sedgeHerbaceous","WGS84",71.252017,-156.509878,20,4.6,0,"2018-05-10","SW40",0.5,4,"1115509","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"eTy0Hcg77MYPohFC2VTeFQ==","eTy0Hcg77MYPohFC2VTeFQ==","Natural Resource Conservation Service","S2018AK185031","ALL Fluvaquentic Aquorthels","Coarse-loamy, mixed, superactive, acid Fluvaquentic Aquorthels","fluvaquentic aquorthels","aquorthels","orthels","gelisols",NA,NA
"22b4cc71-8a66-4e3d-b3a1-40ac4d93e153","D18","BARR","BARR_022","BARR_022.basePlot.all","distributed","sedgeHerbaceous","WGS84",71.246709,-156.395116,20.1,4.5,0.1,"2018-05-10","SW40",0.4,55,"1115504","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"eTy0Hcg77MYPohFC2VTeFQ==","eTy0Hcg77MYPohFC2VTeFQ==","Natural Resource Conservation Service","S2018AK185022","LCP Glacic Histoturbels","Coarse-loamy, mixed, superactive, acid Glacic Histoturbels","glacic histoturbels","histoturbels","turbels","gelisols",NA,NA
"0e0edac2-a26c-4881-995d-2e83ce71c0e2","D18","BARR","BARR_011","BARR_011.basePlot.all","distributed","emergentHerbaceousWetlands","WGS84",71.30303,-156.623332,20,3.5,0,"2018-05-10","SW40",0.3,29,"1115497","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2018AK185011","LCP Terric Hemistels","Coarse-loamy, superactive, dysic Terric Hemistels","terric hemistels","hemistels","histels","gelisols",NA,NA
"3878b961-15a2-4477-98a6-9252a26b7315","D18","BARR","BARR_008","BARR_008.basePlot.all","distributed","sedgeHerbaceous","WGS84",71.251783,-156.451332,20.1,5,0.1,"2018-05-10","SW40",2.3,224,"1115496","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"eTy0Hcg77MYPohFC2VTeFQ==","eTy0Hcg77MYPohFC2VTeFQ==","Natural Resource Conservation Service","S2018AK185008","HL typic Glacistels","Mixed, dysic Typic Glacistels","typic glacistels","glacistels","histels","gelisols",NA,NA
"803267f5-5919-441e-98e3-5b31437ae646","D18","BARR","BARR_019","BARR_019.basePlot.all","distributed","sedgeHerbaceous","WGS84",71.226667,-156.546572,20.1,12.9,0.1,"2018-05-10","SW40",0.4,19,"1115502","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2018AK185019","HL Typic Hemistels","Dysic Typic Hemistels","typic hemistels","hemistels","histels","gelisols",NA,NA
"9ddf8f37-2afa-441d-a98d-7ad017ca5601","D18","BARR","BARR_001","BARR_001.basePlot.all","distributed","sedgeHerbaceous","WGS84",71.244105,-156.421392,20.1,5.7,0.1,"2018-05-10","SW40",0.4,26,"1115494","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"qhkoMg1UJMqWk5kljX5IJw==","qhkoMg1UJMqWk5kljX5IJw==","Natural Resource Conservation Service","S2018AK185001","LCP Typic Histoturbels","Coarse-silty, mixed, superactive, acid Typic Histoturbels","typic histoturbels","histoturbels","turbels","gelisols",NA,NA
"2bf11a3e-1802-4f32-bf52-9968615c522e","D18","BARR","BARR_014","BARR_014.basePlot.all","distributed","emergentHerbaceousWetlands","WGS84",71.298765,-156.648196,20.1,4.1,0.2,"2018-05-10","SW40",0.4,45,"1115499","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2018AK185014","LCP Typic Histoturbels","Coarse-loamy, mixed, superactive, acid Typic Histoturbels","typic histoturbels","histoturbels","turbels","gelisols",NA,NA
"564ab234-ef3e-45d9-abe1-0b8a912c6e7b","D18","BARR","BARR_015","BARR_015.basePlot.all","distributed","sedgeHerbaceous","WGS84",71.267253,-156.562377,20,5.9,0,"2018-05-10","SW40",0.3,25,"1115500","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2018AK185015","HL Typic Aquiturbels","Coarse-silty, mixed, superactive, acid Typic Aquiturbels","typic aquiturbels","aquiturbels","turbels","gelisols",NA,NA
"563adc80-f243-4733-81f1-c09e7b0649a1","D18","BARR","BARR_028","BARR_028.basePlot.all","distributed","sedgeHerbaceous","WGS84",71.250115,-156.527704,20,6.2,0,"2018-05-10","SW40",0.5,34,"1115508","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"qhkoMg1UJMqWk5kljX5IJw==","qhkoMg1UJMqWk5kljX5IJw==","Natural Resource Conservation Service","S2018AK185028","LCP Typic Aquiturbels","Coarse-silty, mixed, superactive, acid Typic Aquiturbels","typic aquiturbels","aquiturbels","turbels","gelisols",NA,NA
"823846ce-b939-4e2a-9ba4-1f41273e8edf","D18","BARR","BARR_005","BARR_005.basePlot.all","distributed","sedgeHerbaceous","WGS84",71.242584,-156.311981,20.1,4,0.1,"2018-05-10","SW40",0.4,45,"1115513","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2018AK185005","HCP Typic Aquiturbels","Coarse-loamy, mixed, superactive, acid Typic Aquiturbels","typic aquiturbels","aquiturbels","turbels","gelisols",NA,NA
"61de1109-a797-4c36-816f-bc87bffc3a11","D18","BARR","BARR_018","BARR_018.basePlot.all","distributed","sedgeHerbaceous","WGS84",71.30672,-156.616988,20.1,3.1,0.1,"2018-05-10","SW40",0.4,62,"1115501","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"Qw/J7SE3FUjWihDS7M49jA==","Qw/J7SE3FUjWihDS7M49jA==","Natural Resource Conservation Service","S2018AK185018","VPD Typic Aquorthels","Coarse-silty, mixed, superactive, acid Typic Aquorthels","typic aquorthels","aquorthels","orthels","gelisols",NA,NA
"e254865f-b767-45b9-9046-8c1486fa61dc","D18","BARR","BARR_026","BARR_026.basePlot.all","distributed","emergentHerbaceousWetlands","WGS84",71.268656,-156.650984,20,6.4,0,"2018-05-10","SW40",0.2,42,"1115506","Field Book for Describing and Sampling Soils ver3","soil core","center of core",100,"qhkoMg1UJMqWk5kljX5IJw==","qhkoMg1UJMqWk5kljX5IJw==","Natural Resource Conservation Service","S2018AK185026","VPD Typic Histoturbels","Coarse-loamy, mixed, superactive, acid Typic Histoturbels","typic histoturbels","histoturbels","turbels","gelisols",NA,NA
"30f01161-dc25-45dd-9db9-1cc0763170ec","D18","BARR","BARR_037","BARR_037.basePlot.all","distributed","sedgeHerbaceous","WGS84",71.25008,-156.485007,20,3.8,0,"2018-05-10","SW40",0.4,15,"1115510","Field Book for Describing and Sampling Soils ver3","soil core","center of core",120,"qhkoMg1UJMqWk5kljX5IJw==","qhkoMg1UJMqWk5kljX5IJw==","Natural Resource Conservation Service","S2018AK185037","HCP Glacic haplorthels","Coarse-silty, mixed, superactive, acid Glacic Aquorthels","glacic aquorthels","haplorthels","orthels","gelisols",NA,NA
"16d492ca-95e3-4da9-b0fb-25f311fe75b5","D18","TOOL","TOOL_022","TOOL_022.basePlot.all","distributed","dwarfScrub","WGS84",68.636964,-149.356276,20.1,841.3,0.1,"2018-08-14","SW40",0.8,42,"1115551","Field Book for Describing and Sampling Soils ver3","soil pit","center of pit",100,"j5u0oZVEnc2KA4w14Xib51Zyz46KxMrN","HTrR6uH6LRYmV91kZTJXUw==","Natural Resource Conservation Service","S2018AK185122","TS_Aquorthel","Coarse-gypseous, mixed, superactive, acid Typic Aquorthels","typic aquorthels","aquorthels","orthels","gelisols",NA,NA
